VBELN,FKDAT,MATNR,KUNNR,FKIMG,NETWR,WAVWR,VKBUR,INCO1
90017289,2023-12-16,PRD-09,CLI-1741,195,6662904.75,3428997.98,CC-101,HORECA
90048785,2021-02-27, prd-25 ,CLI-1682,53,15383.67,79755.49, cc-203 , fob 
90036995,2025/09/06,prd-19,CLI-1066,93,21214672.9,7954897.69,cc-101,horeca
90059081,2024-04-18, prd-28 ,CLI-1878,101,12909675.76,5375621.23, cc-101 , retail 
90017149,2023-10-14, prd-09 ,CLI-1738,235,5677670.03,2817930.78, cc-202 , dist 
90029104,08-10-2021,PRD-16,CLI-1406,120,641825.54,294580.63,CC-202,DIST
90030168,05-12-2022,PRD-16,CLI-1941,34,369759.79,180512.6,CC-202,DIST
90011313,2021-10-14,PRD-06,CLI-1984,141,58780.16,394689.16,CC-203,FOB
90057209,2021-10-11,PRD-27,CLI-1172,239,1683967.58,763525.33,CC-202,DIST
90048872,14-03-2021,PRD-25,CLI-1552,75,278753.38,119044.44,CC-202,DIST
90069758,17/06/2025,PRD-34 ,CLI-1060,154,34661273.99,16972342.4,CC-202 ,RETAIL 
90023520,18-09-2022,prd-13,CLI-1386,117,1736530.42,658863.93,cc-101,horeca
90067030,01/01/2025,PRD-33,CLI-1991,132,20763139.7,7813580.43,CC-202,RETAIL
90007327,2022/02/16,PRD-04,CLI-1317,211,2667900.75,1244682.13,CC-101,RETAIL
90015369,2024-04-02,PRD-08,CLI-1792,254,6591147.98,19710653.53,CC-203,FOB
90011061,2021-07-12,PRD-06,CLI-1850,69,371551.36,176186.82,CC-101,DIST
90017684,06-09-2024,PRD-09,CLI-1764,115,8181330.78,4096969.17,CC-101,HORECA
90077068,09-05-2024,PRD-36,CLI-1782,83,11949263.29,5753979.88,CC-202,DIST
90065951,2025/04/25,PRD-31,CLI-1373,232,37861284.59,15376896.61,CC-101,DIST
90033934,16/07/2021,PRD-18,CLI-1051,61,396479.48,188545.83,CC-202,RETAIL
90027366,19/03/2022,PRD-15,CLI-1024,199,2544487.17,991802.78,CC-101,RETAIL
90042796,05-12-2021,PRD-23 ,CLI-1635,74,37024.13,175502.6,CC-203 ,FOB 
90037941,2022-01-15,PRD-21,CLI-1635,27,154014.27,73668.53,CC-101,HORECA
90068448,12-03-2023,PRD-34,CLI-1846,108,4027158.59,1860976.06,CC-101,HORECA
90020406,26/11/2021,PRD-12,CLI-1470,157,721937.06,334024.08,CC-202,HORECA
90075604,12-01-2023,PRD-36,CLI-1923,64,1887541.29,849899.18,CC-202,DIST
90061905,2023-08-09,PRD-29,CLI-1099,174,3225494.79,1558164.5,CC-202,DIST
90024647,2022/02/02,prd-14,CLI-1553,96,639151.69,286801.91,cc-101,horeca
90012375,2023/04/13, prd-06 ,CLI-1958,125,135073.07,952399.07, cc-203 , fob 
90016604,09-11-2022,prd-09,CLI-1621,158,1680181.15,848482.34,cc-101,retail
90064541,2024-08-26,PRD-30,CLI-1477,26,3123751.7,1210795.13,CC-202,HORECA
90050009,2021-11-05,PRD-25,CLI-1119,31,142079.94,64764.88,CC-202,RETAIL
90056480,11-05-2022,PRD-26,CLI-1514,254,2964674.88,1100630.93,CC-101,HORECA
90009385,2025-03-12,PRD-04,CLI-1209,174,28163963.03,13849861.96,CC-202,HORECA
90071366,24/01/2023,PRD-35,CLI-1475,109,3608673.46,1574285.78,CC-202,DIST
90005430,24/03/2023,PRD-02,CLI-1732,132,3293543.08,1413966.82,CC-202,RETAIL
90019910,23/04/2021, prd-12 ,CLI-1345,28,13183.35,49382.71, cc-203 , fob 
90017917,2025-01-15,PRD-09,CLI-1925,164,851907.76,6578452.9,CC-203,FOB
90005599,2023/10/25, prd-02 ,CLI-1454,51,2278185.3,920076.79, cc-101 , dist 
90023615,2023/07/22,PRD-13,CLI-1295,74,2027372.39,830548.03,CC-202,HORECA
90011478,18/01/2022,PRD-06,CLI-1875,46,294232.87,143706.12,CC-202,RETAIL
90046789,2021-05-05,PRD-24,CLI-1286,189,1401926.92,575621.48,CC-202,RETAIL
90075509,2022-12-25,prd-36,CLI-1035,40,1094598.34,517731.68,cc-101,retail
90003836,10-10-2024,prd-01,CLI-1429,59,4075628.7,1961025.44,cc-202,retail
90045542,27/10/2024,prd-23,CLI-1233,170,10198388.8,5104021.0,cc-101,retail
90047377,2022-09-20, prd-24 ,CLI-1231,231,3531641.26,1462808.22, cc-202 , retail 
90009241,2024-11-07,PRD-04,CLI-1612,140,20782972.65,10011139.66,CC-202,HORECA
90017261,2023-12-10,PRD-09,CLI-1021,87,3200454.11,1472929.54,CC-101,RETAIL
90057803,2024/06/08,PRD-27,CLI-1045,154,11561026.76,5559504.44,CC-202,RETAIL
90074630,16/04/2022,PRD-36,CLI-1206,140,2289237.12,1124238.59,CC-202,RETAIL
90020915,2022/08/14,PRD-12,CLI-1762,116,896290.49,407786.46,CC-101,RETAIL
90013963,2025/06/20,PRD-06,CLI-1650,46,3946590.52,2029174.95,CC-202,HORECA
90052896,05-10-2023,PRD-25,CLI-1995,96,1863342.14,925439.42,CC-101,DIST
90008892,11-06-2024,PRD-04 ,CLI-1010,131,15795087.32,7863230.49,CC-101 ,RETAIL 
90012221,2023-01-05, prd-06 ,CLI-1629,44,40066.31,271959.15, cc-203 , fob 
90036057,2022-02-06,prd-19,CLI-1223,122,1961247.36,730992.36,cc-101,retail
90048007,2024/05/16,PRD-24,CLI-1380,165,16275764.89,6479461.25,CC-101,RETAIL
90015685,2021-06-13,PRD-09,CLI-1147,43,215242.87,97190.27,CC-202,DIST
90034232,16-04-2022, prd-18 ,CLI-1300,160,1457163.74,686324.25, cc-101 , dist 
90044001,2023-04-11,PRD-23,CLI-1002,100,1335126.86,611917.35,CC-202,HORECA
90016071,2022/01/20, prd-09 ,CLI-1184,248,1610518.59,728347.61, cc-101 , retail 
90069485,2024-12-18,PRD-34 ,CLI-1499,137,26096808.04,12914922.96,CC-202 ,RETAIL 
90025803,2023/12/09,PRD-14,CLI-1118,196,6718689.99,3247184.41,CC-202,RETAIL
90020287,2021/09/10,PRD-12,CLI-1584,59,250085.02,123176.52,CC-101,HORECA
90060697,2022-04-11,prd-29,CLI-1153,37,256425.96,113814.35,cc-202,horeca
90051822,13/01/2023,PRD-25,CLI-1267,205,1881748.9,903638.49,CC-101,DIST
90050065,2021-11-21,PRD-25,CLI-1888,96,412052.95,200310.21,CC-202,RETAIL
90061652,19-05-2023,PRD-29,CLI-1323,167,2458794.44,1170736.07,CC-202,RETAIL
90042769,2021-12-13,PRD-23,CLI-1089,146,766380.15,349025.63,CC-202,HORECA
90040266,24/12/2024,PRD-21,CLI-1671,35,2551989.92,1150500.5,CC-202,RETAIL
90013981,2025-07-19, prd-06 ,CLI-1537,131,11764334.46,6049648.12, cc-101 , dist 
90051133,2022-08-21,PRD-25,CLI-1577,86,595251.44,290611.3,CC-101,DIST
90062019,2023/09/15,PRD-29,CLI-1337,174,3464238.0,1724550.19,CC-202,RETAIL
90052170,08/04/2023,PRD-25,CLI-1130,115,1269274.93,666831.01,CC-101,RETAIL
90015077,2025-04-11,PRD-07,CLI-1758,203,1614498.53,13743385.13,CC-203,FOB
90020618,05/03/2022,PRD-12 ,CLI-1510,249,1376795.48,648764.05,CC-202 ,HORECA 
90022766,20/04/2025,PRD-12,CLI-1870,117,7523678.2,3866469.98,CC-101,HORECA
90004823,2021/06/09,prd-02,CLI-1844,158,1501161.67,536360.96,cc-101,horeca
90021514,15/06/2023,PRD-12,CLI-1730,81,1164900.61,546379.9,CC-101,HORECA
90071422,08/02/2023,PRD-35 ,CLI-1789,76,2670729.64,1194424.29,CC-101 ,DIST 
90078451,2025/07/06,PRD-36,CLI-1031,240,47699437.24,24795722.71,CC-202,RETAIL
90007753,2022-09-26,PRD-04,CLI-1300,115,2201111.36,1068466.44,CC-202,HORECA
90070794,25/02/2022,PRD-35,CLI-1361,73,1328075.24,567122.01,CC-202,RETAIL
90021228,22-01-2023,PRD-12,CLI-1972,50,484615.16,232161.44,CC-101,RETAIL
90076782,07/02/2024,PRD-36,CLI-1443,202,22712790.5,10831828.2,CC-101,DIST
90021730,19/09/2023,PRD-12,CLI-1059,49,850873.74,424998.39,CC-101,DIST
90076101,2023-07-08,PRD-36,CLI-1033,191,8705209.76,3747116.74,CC-202,HORECA
90048309,2025-01-09,PRD-24,CLI-1038,223,28622821.86,11356631.55,CC-101,DIST
90015075,2025/04/14,PRD-07,CLI-1277,145,26031900.82,9702645.51,CC-101,RETAIL
90035078,04/05/2024,PRD-18,CLI-1786,198,14534592.65,6968180.48,CC-202,RETAIL
90011823,2022/07/13,prd-06,CLI-1980,69,660884.97,298770.46,cc-202,horeca
90061038,05/08/2022,PRD-29,CLI-1322,214,1641791.73,811830.07,CC-101,HORECA
90068208,17-10-2022,prd-34,CLI-1816,130,3819637.65,1609525.48,cc-101,retail
90056361,2021-05-06,PRD-26,CLI-1305,23,154087.75,63275.07,CC-101,RETAIL
90012907,2023/12/17,PRD-06,CLI-1549,148,5701125.06,2669977.63,CC-202,DIST
90041110,09/03/2021,PRD-22,CLI-1973,175,1339923.4,518320.79,CC-101,DIST
90058390,21/10/2021,PRD-28,CLI-1592,130,1755360.62,623624.25,CC-101,RETAIL
90036820,05-01-2025,prd-19,CLI-1529,245,44684593.59,17818069.93,cc-202,horeca
90058633,2022-08-18,PRD-28,CLI-1831,41,884233.6,339104.5,CC-202,RETAIL
90026942,02/11/2025,PRD-14,CLI-1121,258,25016638.75,11965118.42,CC-202,RETAIL
90056340,07-03-2021,PRD-26,CLI-1359,226,1492920.66,588966.66,CC-101,HORECA
90025601,2023-08-19,PRD-14,CLI-1805,34,657927.66,321192.74,CC-101,DIST
90052966,02/10/2023,PRD-25,CLI-1593,22,422414.27,195875.93,CC-101,DIST
90036098,03/05/2022,PRD-19,CLI-1445,140,132897.03,975538.21,CC-203,FOB
90034220,02-03-2022,PRD-18,CLI-1478,25,205831.44,101682.68,CC-101,HORECA
90028133,2024-11-07,prd-15,CLI-1248,176,24521570.68,9671508.8,cc-202,retail
90075343,2022/10/05,PRD-36,CLI-1130,29,741548.45,334495.67,CC-202,RETAIL
90049779,2021/09/21,PRD-25,CLI-1541,39,159048.56,78754.38,CC-202,DIST
90058699,2022/10/19,PRD-28,CLI-1413,47,48809.78,441484.68,CC-203,FOB
90023689,2023-12-21,PRD-13,CLI-1888,90,431115.97,1930454.62,CC-203,FOB
90003024,05-09-2023,prd-01,CLI-1447,68,1522211.45,748545.67,cc-202,retail
90057789,2024-05-15,PRD-27,CLI-1527,221,15850970.11,7596083.45,CC-202,DIST
90040799,2025/09/26, prd-21 ,CLI-1641,97,7689525.75,3867106.72, cc-101 , dist 
90076974,27/04/2024,PRD-36,CLI-1745,172,23904965.66,11246725.44,CC-101,RETAIL
90027787,2023/09/08,PRD-15,CLI-1053,149,6285301.55,2372777.09,CC-202,RETAIL
90026243,2024/09/12,prd-14,CLI-1306,222,16153494.2,7459438.6,cc-101,retail
90038037,2022-02-27,PRD-21,CLI-1195,94,548540.59,264938.8,CC-101,RETAIL
90041928,11-03-2021,PRD-23,CLI-1868,86,352136.53,153540.63,CC-202,RETAIL
90039448,24-11-2023,PRD-21,CLI-1494,117,2845026.7,1447927.07,CC-101,HORECA
90061043,2022/08/20,PRD-29,CLI-1873,160,1273451.33,619045.36,CC-202,HORECA
90069817,2025-07-25, prd-34 ,CLI-1788,139,34580049.15,15126032.22, cc-202 , retail 
90070986,18/06/2022,PRD-35,CLI-1055,236,4860405.34,2375299.45,CC-202,DIST
90029663,2022/05/14,PRD-16,CLI-1041,228,1697210.79,808127.81,CC-101,HORECA
90071444,01-03-2023,PRD-35,CLI-1280,37,1538219.16,636230.86,CC-202,HORECA
90013327,2024/08/01,PRD-06,CLI-1566,47,3339821.54,1653178.76,CC-101,DIST
90004376,21-07-2025,PRD-01,CLI-1200,50,4160901.7,2135413.3,CC-101,RETAIL
90006575,2025/09/17,PRD-03,CLI-1672,217,77257187.74,25219342.64,CC-202,DIST
90006304,23-09-2021,PRD-03,CLI-1016,67,1376391.05,451376.15,CC-101,HORECA
90006651,2021/02/15,PRD-04,CLI-1134,175,1564019.01,669839.38,CC-202,HORECA
90037388,05-04-2021,PRD-21 ,CLI-1869,154,644793.82,307396.23,CC-101 ,RETAIL 
90018565,2021-06-09,PRD-10,CLI-1567,55,522121.72,200548.32,CC-101,HORECA
90062674,08/07/2024,PRD-29,CLI-1799,89,4827614.69,2502073.52,CC-202,RETAIL
90072635,2025/02/11,PRD-35,CLI-1826,54,11274337.57,5208399.29,CC-202,HORECA
90076877,2024-03-16,PRD-36,CLI-1388,186,24322241.01,11100478.04,CC-101,HORECA
90072530,27/12/2024,PRD-35,CLI-1498,60,12079293.91,5763897.21,CC-101,RETAIL
90013575,2024/11/01,PRD-06,CLI-1997,238,17897292.28,8986362.27,CC-101,RETAIL
90072330,08/08/2024,PRD-35,CLI-1869,62,11557597.43,5295557.55,CC-202,HORECA
90068596,09-06-2023, prd-34 ,CLI-1373,105,24841.61,2186443.22, cc-203 , fob 
90024643,2022/02/14,PRD-14,CLI-1094,25,150773.62,75415.88,CC-101,RETAIL
90033509,2024-07-11,prd-17,CLI-1884,229,28312225.44,10802798.89,cc-202,horeca
90018721,2022-03-27,PRD-10,CLI-1477,47,40304.71,235761.51,CC-203,FOB
90057422,27/09/2022,PRD-27,CLI-1209,176,2080613.61,1004015.83,CC-202,HORECA
90057590,23/06/2023,PRD-27 ,CLI-1102,188,3864979.5,1855451.46,CC-101 ,RETAIL 
90048067,2024/07/19,PRD-24,CLI-1096,64,519766.18,2756267.86,CC-203,FOB
90053448,02-02-2024,PRD-25,CLI-1368,56,1970784.93,1024527.65,CC-101,RETAIL
90017977,2025-02-19,PRD-09,CLI-1486,36,2860273.41,1365290.06,CC-202,DIST
90060702,21/04/2022,PRD-29,CLI-1974,28,177078.15,86976.46,CC-202,DIST
90041575,2024/07/02,PRD-22,CLI-1605,224,25885777.23,10318883.17,CC-101,HORECA
90041470,10/09/2023, prd-22 ,CLI-1704,89,3568327.12,1373054.96, cc-202 , retail 
90077804,20-12-2024,PRD-36,CLI-1463,213,38931600.42,18116310.82,CC-101,HORECA
90051208,27-09-2022,PRD-25,CLI-1209,68,546606.8,245668.26,CC-101,HORECA
90041454,21/08/2023,prd-22,CLI-1200,72,208170.37,977740.17,cc-203,fob
90070252,09-04-2021,prd-35,CLI-1065,120,1565704.59,655528.41,cc-101,retail
90072198,10/06/2024,prd-35,CLI-1667,165,28982425.8,12855425.15,cc-202,horeca
90052252,27-05-2023,PRD-25,CLI-1526,38,26632.53,228960.5,CC-203,FOB
90016118,14/02/2022,PRD-09,CLI-1734,249,1602460.26,784826.28,CC-202,RETAIL
90025478,19/06/2023,PRD-14,CLI-1913,100,1686957.76,817216.85,CC-101,HORECA
90028084,24-09-2024,prd-15,CLI-1767,75,10125522.15,4001420.03,cc-202,dist
90004938,23/09/2021,PRD-02,CLI-1531,250,186288.38,940872.5,CC-203,FOB
90032643,2025/08/05,PRD-16 ,CLI-1678,99,7811605.7,4054745.82,CC-101 ,HORECA 
90053846,03/06/2024,PRD-25 ,CLI-1763,156,7457990.98,3557857.84,CC-101 ,RETAIL 
90068199,2022/10/08,PRD-34,CLI-1780,179,5048380.61,2220874.94,CC-202,RETAIL
90004361,2025-07-25,prd-01,CLI-1682,46,4075299.15,1911946.19,cc-202,horeca
90015073,2025-04-21,PRD-07,CLI-1191,68,12321564.99,4606712.07,CC-101,RETAIL
90048197,2024-10-12,PRD-24,CLI-1491,25,181637.8,1200302.27,CC-203,FOB
90043747,2022/12/16, prd-23 ,CLI-1619,137,1320099.91,649474.68, cc-202 , horeca 
90054558,02/11/2024,prd-25,CLI-1655,153,8613789.94,4257620.82,cc-101,horeca
90028428,09-11-2025,PRD-15,CLI-1879,121,1619972.01,8910732.57,CC-203,FOB
90067978,10/06/2022,PRD-34,CLI-1316,191,4240913.85,1873077.71,CC-101,HORECA
90065334,10/12/2022,PRD-31,CLI-1553,27,47772.67,232640.9,CC-203,FOB
90053742,23/05/2024,PRD-25 ,CLI-1459,257,11901250.72,5808101.07,CC-202 ,RETAIL 
90009789,2025-09-02,PRD-04 ,CLI-1481,85,763657.01,7647817.05,CC-203 ,FOB 
90019999,2021/05/10,prd-12,CLI-1795,211,844111.74,384406.02,cc-101,retail
90030917,2023-09-11,PRD-16,CLI-1861,217,4795246.46,2227219.75,CC-101,HORECA
90014414,14/04/2021,PRD-07,CLI-1764,105,959824.77,383554.3,CC-101,RETAIL
90072321,2024-08-21,PRD-35,CLI-1039,164,32081675.05,13621843.11,CC-202,RETAIL
90056355,2021/05/22,PRD-26 ,CLI-1502,204,1448552.55,570149.87,CC-101 ,RETAIL 
90010472,27-05-2024, prd-05 ,CLI-1455,82,1012435.32,7194493.37, cc-203 , fob 
90070172,01-02-2021,PRD-35,CLI-1585,214,2466213.33,1106441.06,CC-101,HORECA
90016299,2022/06/24,PRD-09,CLI-1817,20,165768.15,76670.8,CC-101,RETAIL
90039060,20-06-2023,prd-21,CLI-1269,259,4013511.37,1957331.16,cc-202,retail
90003661,2024-08-03,prd-01,CLI-1682,144,9542742.45,4738362.38,cc-101,retail
90011937,2022-08-04,PRD-06,CLI-1475,62,578684.93,291372.53,CC-202,DIST
90012798,21/11/2023,PRD-06,CLI-1966,109,2985762.54,1567067.28,CC-202,DIST
90072951,2025/09/20,PRD-35,CLI-1990,203,49910060.13,23487355.37,CC-202,RETAIL
90024476,12-11-2021,PRD-14,CLI-1718,22,126456.91,58110.25,CC-202,HORECA
90011364,07-11-2021,PRD-06,CLI-1272,251,1495872.44,701404.55,CC-202,HORECA
90064085,2021-07-18,prd-30,CLI-1618,144,1175867.19,464808.57,cc-202,dist
90078915,2025/11/11,PRD-36,CLI-1430,176,40009819.86,19414045.28,CC-101,RETAIL
90063206,26/02/2025, prd-29 ,CLI-1669,194,952368.15,6820114.7, cc-203 , fob 
90020511,2022/01/04,PRD-12,CLI-1092,199,1001036.66,463246.82,CC-202,HORECA
90051249,2022-09-02, prd-25 ,CLI-1627,75,567854.21,273979.56, cc-202 , dist 
90032676,27-08-2025,prd-16,CLI-1461,181,15649993.42,7700114.07,cc-101,retail
90056857,2024-10-14,PRD-26,CLI-1479,123,892447.57,5357068.49,CC-203,FOB
90076221,2023-08-27,PRD-36,CLI-1169,257,13056781.6,5696742.91,CC-101,DIST
90059015,2023/12/10, prd-28 ,CLI-1676,117,9404715.51,3729382.7, cc-202 , dist 
90041956,03-03-2021,PRD-23,CLI-1391,121,466131.6,212871.89,CC-101,DIST
90031505,2024-05-01,PRD-16,CLI-1663,59,3303962.67,1710534.7,CC-101,RETAIL
90067321,2021-05-23,PRD-34,CLI-1428,42,546605.09,243783.22,CC-202,DIST
90036295,2023/01/15,prd-19,CLI-1226,222,6610520.0,2387170.2,cc-202,dist
90005957,2024-12-11,prd-02,CLI-1718,56,8051413.84,3048816.13,cc-202,dist
90068638,03/07/2023,PRD-34,CLI-1419,133,6391126.54,3045059.32,CC-202,RETAIL
90031120,22-12-2023,PRD-16,CLI-1385,102,3510008.24,1640393.18,CC-202,RETAIL
90019154,16/05/2024,PRD-10,CLI-1174,256,30205513.69,11059240.62,CC-202,DIST
90038303,2022/07/04,PRD-21,CLI-1063,251,1866929.29,968207.69,CC-101,DIST
90023692,18-12-2023,PRD-13,CLI-1776,200,10825080.75,4255074.2,CC-101,RETAIL
90042410,19/08/2021,PRD-23,CLI-1094,259,1166469.47,539550.73,CC-101,HORECA
90048954,16/03/2021,PRD-25,CLI-1307,157,575259.53,252684.66,CC-202,HORECA
90076216,10-08-2023,prd-36,CLI-1576,207,10795113.23,4727505.65,cc-101,dist
90006117,2025-07-14,PRD-02,CLI-1726,248,42256004.79,16403718.91,CC-101,RETAIL
90023952,12-12-2025,PRD-13,CLI-1120,182,2457526.52,10752066.63,CC-203,FOB
90060582,18/02/2022,PRD-29,CLI-1592,230,112249.4,613661.75,CC-203,FOB
90016484,18-09-2022,PRD-09 ,CLI-1513,106,1010224.58,477675.56,CC-101 ,HORECA 
90046504,27-10-2025,PRD-23,CLI-1349,205,16083073.8,8205272.28,CC-202,RETAIL
90027339,2022/01/26,PRD-15 ,CLI-1146,143,1564119.93,620804.03,CC-202 ,RETAIL 
90022973,2025-08-10,PRD-12,CLI-1643,247,17129424.13,8586245.02,CC-101,DIST
90078296,26-06-2025,PRD-36,CLI-1799,170,37497297.22,16671306.88,CC-101,RETAIL
90014107,2025/09/14,PRD-06,CLI-1161,41,3692449.5,1975830.9,CC-202,DIST
90039795,2024/05/05,prd-21,CLI-1766,207,11987916.05,5283430.16,cc-101,horeca
90024519,2021/11/09, prd-14 ,CLI-1573,175,1000830.96,477880.5, cc-101 , dist 
90044937,2024-03-24,PRD-23,CLI-1668,62,231112.95,1354855.87,CC-203,FOB
90056311,2021/01/06,PRD-26,CLI-1592,191,1132199.19,428543.93,CC-202,RETAIL
90018968,25-07-2023,PRD-10,CLI-1960,41,1455685.39,571094.08,CC-202,RETAIL
90007672,07-08-2022,prd-04,CLI-1190,79,1508349.69,683344.35,cc-101,retail
90023423,2021/12/20,PRD-13,CLI-1023,255,214433.98,886358.72,CC-203,FOB
90066488,26-07-2024,PRD-32,CLI-1971,21,2877499.72,1071174.06,CC-101,RETAIL
90029733,2022-06-23, prd-16 ,CLI-1857,119,914857.42,446123.29, cc-202 , retail 
90065433,2023-04-20,PRD-31,CLI-1890,232,528384.17,2714320.61,CC-203,FOB
90019665,2024-03-07,PRD-11,CLI-1271,160,3702026.63,10864160.31,CC-203,FOB
90030150,17/11/2022,PRD-16,CLI-1261,184,1994664.05,942618.7,CC-101,DIST
90007376,21-03-2022,PRD-04,CLI-1950,101,1357350.17,632766.79,CC-202,DIST
90061411,2023/01/17,prd-29,CLI-1220,51,505075.78,255501.04,cc-202,horeca
90031770,02/08/2024,PRD-16,CLI-1650,44,2806164.91,1424728.15,CC-101,DIST
90005508,19-07-2023,PRD-02,CLI-1520,149,4815338.19,2019859.62,CC-101,HORECA
90065229,2022-08-19,PRD-31,CLI-1180,140,2477995.73,1000937.52,CC-101,RETAIL
90065875,2024/12/23,PRD-31,CLI-1513,177,28129107.01,10390242.32,CC-202,HORECA
90079015,2025/12/12,PRD-36,CLI-1980,42,9665795.27,4865858.95,CC-202,RETAIL
90051487,2022/10/24,PRD-25,CLI-1481,102,815157.12,392871.22,CC-202,RETAIL
90056326,21/03/2021,PRD-26,CLI-1473,250,1592599.27,619572.32,CC-202,RETAIL
90078389,2025-07-17,PRD-36,CLI-1565,247,51813247.71,24208731.73,CC-202,RETAIL
90023562,03/01/2023, prd-13 ,CLI-1833,87,100596.71,623280.24, cc-203 , fob 
90014754,12/04/2023,PRD-07,CLI-1027,33,1000809.76,398172.22,CC-101,RETAIL
90018852,27-11-2022,PRD-10,CLI-1666,24,475257.52,191811.37,CC-202,DIST
90063288,08-04-2025,PRD-29,CLI-1876,79,405686.41,2913483.94,CC-203,FOB
90059091,2024/04/08,PRD-28,CLI-1394,135,765480.28,6901351.95,CC-203,FOB
90052675,2023/08/10,prd-25,CLI-1594,93,1483995.0,693855.31,cc-202,retail
90068644,05-07-2023,PRD-34,CLI-1403,105,5125193.59,2334506.23,CC-202,DIST
90017231,2023/11/04,PRD-09,CLI-1817,255,6958289.88,3510857.54,CC-101,DIST
90038847,2023/03/23,PRD-21,CLI-1697,221,2873942.26,1327938.6,CC-202,RETAIL
90032032,10-11-2024, prd-16 ,CLI-1067,25,1730593.68,885237.59, cc-101 , dist 
90071993,2024-02-08,PRD-35,CLI-1915,216,27995209.49,12843587.91,CC-101,HORECA
90057872,11-09-2024,PRD-27,CLI-1742,107,8779000.94,4490487.25,CC-202,HORECA
90062751,2024/08/11,PRD-29 ,CLI-1374,232,12846975.7,6683731.18,CC-202 ,DIST 
90035665,2025-10-22,prd-18,CLI-1319,182,825936.83,10322657.19,cc-203,fob
90038828,06-03-2023,PRD-21,CLI-1919,85,1066746.22,515716.96,CC-202,HORECA
90030247,2023/01/21,prd-16,CLI-1744,221,2544459.03,1262697.16,cc-202,dist
90049756,07-09-2021,prd-25,CLI-1652,111,485224.15,221675.08,cc-101,dist
90041455,2023/08/04,PRD-22,CLI-1729,67,191326.88,949747.98,CC-203,FOB
90045367,2024/08/23,prd-23,CLI-1875,75,4376566.59,2109857.17,cc-202,horeca
90074274,11/11/2021,PRD-36,CLI-1431,166,2248729.96,995796.24,CC-101,RETAIL
90018006,26/03/2025,PRD-09,CLI-1247,84,6729417.27,3449109.72,CC-202,DIST
90061506,01/03/2023,PRD-29,CLI-1856,145,1729925.2,879347.77,CC-202,DIST
90073958,15/08/2021,PRD-36,CLI-1983,104,1313662.74,581697.63,CC-202,HORECA
90015108,25-07-2025,PRD-07,CLI-1433,144,26585538.77,10292914.35,CC-202,DIST
90044273,2023-07-11,PRD-23,CLI-1056,50,786132.66,370553.33,CC-202,HORECA
90004605,2025-11-05,PRD-01,CLI-1414,257,23175617.62,11681484.99,CC-101,HORECA
90009393,2025-03-01,PRD-04,CLI-1381,107,16834512.77,8260671.38,CC-202,RETAIL
90059606,20/01/2021,PRD-29,CLI-1937,165,582579.07,284085.49,CC-202,RETAIL
90039618,07/02/2024,PRD-21,CLI-1597,244,10284147.11,5151337.37,CC-202,RETAIL
90050977,2022-07-19,PRD-25,CLI-1810,193,1300218.68,609373.13,CC-202,RETAIL
90006720,08-03-2021,prd-04,CLI-1632,195,1726589.72,792848.69,cc-101,retail
90069173,2024-06-12,PRD-34 ,CLI-1519,207,157895.75,15929353.18,CC-203 ,FOB 
90064928,25-08-2021,PRD-31,CLI-1466,241,2459899.56,942883.01,CC-101,DIST
90020885,2022-08-14,PRD-12,CLI-1058,38,270081.18,138806.45,CC-202,RETAIL
90039916,11-07-2024,PRD-21,CLI-1917,53,3042351.13,1548798.39,CC-202,DIST
90038202,26/05/2022,PRD-21,CLI-1795,244,1770169.5,798769.15,CC-101,HORECA
90055885,2025-10-17,PRD-25,CLI-1002,224,16270843.21,7992143.62,CC-202,RETAIL
90020678,20/04/2022,prd-12,CLI-1142,85,492847.88,241396.08,cc-202,dist
90014875,2023/12/27,prd-07,CLI-1503,61,265052.35,1652360.01,cc-203,fob
90052257,2023-05-25,PRD-25,CLI-1271,88,1080006.54,521316.87,CC-101,HORECA
90034498,21/11/2022,PRD-18,CLI-1415,21,287355.81,133568.82,CC-202,DIST
90006870,06/06/2021,PRD-04,CLI-1437,71,688564.89,333673.35,CC-101,HORECA
90007642,12/08/2022,PRD-04,CLI-1809,132,2472611.96,1165267.35,CC-202,RETAIL
90008698,20/02/2024,PRD-04,CLI-1865,184,17335763.65,8400113.45,CC-202,DIST
90041960,03-03-2021,PRD-23,CLI-1197,113,37123.55,200818.01,CC-203,FOB
90072494,18/11/2024,PRD-35,CLI-1236,169,31950823.72,15503655.6,CC-202,HORECA
90057245,2021-12-01,PRD-27,CLI-1667,259,1911639.89,838658.56,CC-202,RETAIL
90031345,2024-03-12,PRD-16,CLI-1624,29,1452239.32,708044.49,CC-101,RETAIL
90027300,18-12-2021,prd-15,CLI-1572,163,1787386.16,699000.45,cc-101,retail
90005725,2024-03-02,PRD-02,CLI-1349,116,11724962.56,4583234.73,CC-202,RETAIL
90001256,10-06-2021,PRD-01,CLI-1751,114,590633.72,261579.64,CC-202,RETAIL
90071204,23-10-2022,prd-35,CLI-1552,84,2467492.54,1072344.43,cc-101,horeca
90014082,13/08/2025,PRD-06,CLI-1214,72,6988612.3,3314457.46,CC-202,RETAIL
90065113,2022-04-25,PRD-31,CLI-1551,227,3205156.92,1216551.67,CC-202,HORECA
90009760,27-09-2025,PRD-04,CLI-1039,193,36193108.82,17381153.28,CC-202,RETAIL
