VBELN,FKDAT,MATNR,KUNNR,FKIMG,NETWR,WAVWR,VKBUR,INCO1
90004405,2022-05-04,PRD-05,CLI-1335,89,2426787.42,1021281.44,CC-202,RETAIL
90018796,21-08-2021,PRD-23,CLI-1767,176,63755.85,364460.75,CC-203,FOB
90008507,2025/04/10,PRD-09,CLI-1846,122,10427356.99,5147993.52,CC-202,HORECA
90016978,19/06/2021,PRD-21 ,CLI-1257,20,91115.29,42154.53,CC-202 ,RETAIL 
90015462,17/02/2021,PRD-19,CLI-1239,183,1824455.93,674556.82,CC-101,HORECA
90007470,24/09/2025,PRD-08,CLI-1647,154,5055744.37,19325106.05,CC-203,FOB
90025821,2022-06-17,PRD-32,CLI-1504,92,114896.0,551971.84,CC-203,FOB
90009961,2023-07-09,prd-11,CLI-1540,101,6816924.62,2374751.43,cc-202,dist
90003807,2023/07/22,PRD-04,CLI-1095,53,1897585.05,913935.6,CC-202,RETAIL
90013932,02-10-2024,PRD-16,CLI-1735,83,5558351.28,2817220.07,CC-101,RETAIL
90030038,02/01/2025,PRD-36,CLI-1031,54,10440220.04,4734755.31,CC-202,RETAIL
90020768,10-02-2023, prd-25 ,CLI-1310,74,784248.48,352053.79, cc-202 , retail 
90024632,23-11-2025,PRD-30,CLI-1083,210,35495705.77,13534634.65,CC-202,RETAIL
90013277,2023-10-15, prd-15 ,CLI-1404,105,4921553.52,1953427.05, cc-202 , dist 
90006056,13-09-2021,PRD-07,CLI-1150,216,2285524.06,880901.61,CC-202,RETAIL
90016053,2025-10-17,PRD-19,CLI-1015,46,542991.23,4146545.24,CC-203,FOB
90019305,2025-05-16, prd-23 ,CLI-1456,251,1239117.59,8979919.94, cc-203 , fob 
90024241,2023-11-03,prd-30,CLI-1408,73,167459.13,1343066.58,cc-203,fob
90019098,07/10/2023,PRD-23,CLI-1011,250,5276601.77,2592544.36,CC-101,RETAIL
90004761,2024-07-26,PRD-05,CLI-1237,250,61144887.6,25250013.74,CC-202,HORECA
90006049,2021-09-20,PRD-07,CLI-1446,120,1349692.68,488174.68,CC-101,HORECA
90023132,21-08-2022,PRD-29,CLI-1236,105,850370.81,396925.26,CC-101,RETAIL
90009606,19/06/2021,PRD-11,CLI-1093,154,2694512.64,932134.9,CC-101,DIST
90022096,13-07-2023,PRD-27,CLI-1855,101,2144587.13,1075181.23,CC-101,RETAIL
90003940,19-07-2024,PRD-04,CLI-1423,152,18855292.26,9792535.28,CC-202,DIST
90027474,06/05/2025,PRD-33,CLI-1528,150,2001280.82,9791358.07,CC-203,FOB
90020750,20/12/2022,PRD-25,CLI-1024,210,1885449.17,896622.02,CC-101,RETAIL
90021679,2024/11/11,prd-26,CLI-1638,221,25249611.38,9818994.63,cc-202,retail
90011522,25/06/2023,prd-13,CLI-1727,96,176697.51,974865.16,cc-203,fob
90017461,2023-08-18,PRD-21,CLI-1992,232,4316643.25,2079080.97,CC-101,RETAIL
90023945,2022-04-21,PRD-30,CLI-1504,60,63619.0,286955.29,CC-203,FOB
90025595,2021/05/22,PRD-32,CLI-1756,121,99718.05,429800.24,CC-203,FOB
90022793,2025-04-08,PRD-28,CLI-1449,27,307775.42,1988780.19,CC-203,FOB
90022830,27/08/2025,PRD-28,CLI-1855,242,2059574.0,19231968.87,CC-203,FOB
90001121,2022-04-11,PRD-01,CLI-1444,41,291935.01,143443.87,CC-202,HORECA
90001344,16-03-2024,prd-01,CLI-1847,52,2418079.77,1325109.88,cc-202,horeca
90007141,2023-12-26,PRD-08,CLI-1071,126,1506542.12,6063786.65,CC-203,FOB
90027819,2022/07/04, prd-34 ,CLI-1028,20,492978.57,205845.5, cc-101 , retail 
90026361,2024-10-18,PRD-32,CLI-1786,222,32323699.4,12373443.48,CC-202,DIST
90009033,2023-02-18,PRD-10,CLI-1211,130,3092610.15,1240421.52,CC-101,DIST
90021927,2021/12/06,PRD-27,CLI-1159,94,683453.14,309140.27,CC-202,RETAIL
90014146,15/07/2021, prd-17 ,CLI-1173,204,1922993.81,721806.75, cc-202 , dist 
90003130,15/12/2023,PRD-03,CLI-1584,44,6113312.23,1994339.66,CC-202,HORECA
90011801,2024-11-25,PRD-13,CLI-1565,252,28506922.71,11175966.51,CC-202,DIST
90026641,2021-01-13,PRD-33,CLI-1769,84,724399.04,254505.06,CC-202,DIST
90006917,2022-10-26,PRD-08,CLI-1089,236,544647.41,3235277.71,CC-203,FOB
90029531,2022/05/19,PRD-36,CLI-1022,133,2438499.59,1100013.73,CC-101,HORECA
90029780,07-09-2023,PRD-36,CLI-1930,198,10784659.87,4887998.94,CC-202,DIST
90013171,2022/11/24,PRD-15,CLI-1992,116,2271312.97,927775.11,CC-101,HORECA
90026942,18/08/2022,PRD-33,CLI-1746,203,3463870.24,1392391.35,CC-202,RETAIL
90006767,2022/01/05,PRD-08,CLI-1320,162,3716680.03,1298219.6,CC-101,RETAIL
90017447,2023/08/15,PRD-21,CLI-1171,114,1919596.98,1026227.2,CC-101,RETAIL
90008959,2022/09/17,PRD-10,CLI-1147,52,988649.62,378643.45,CC-101,RETAIL
90016497,2023-06-14,PRD-20 ,CLI-1658,26,2316507.97,699003.02,CC-202 ,RETAIL 
90019728,16-06-2022,PRD-24,CLI-1814,246,3135651.79,1266112.87,CC-101,RETAIL
90001818,09/06/2022,PRD-02,CLI-1829,186,2833923.04,1066466.06,CC-101,HORECA
90024901,2022-06-03,PRD-31,CLI-1187,104,118194.4,635586.29,CC-203,FOB
90006882,08/08/2022,PRD-08,CLI-1701,222,537985.55,2688870.06,CC-203,FOB
90024151,2023/06/24,PRD-30,CLI-1464,211,415969.13,2355981.8,CC-203,FOB
90003680,03-08-2022,PRD-04,CLI-1208,236,273652.17,2007574.65,CC-203,FOB
90022211,2024/07/23,prd-27,CLI-1597,219,17012731.26,8177324.43,cc-202,dist
90028701,2023-02-22,PRD-35,CLI-1669,192,6870929.23,2993506.94,CC-101,RETAIL
90028445,2021-10-23,PRD-35,CLI-1665,175,2798245.26,1205388.42,CC-101,HORECA
90019785,2022-08-21,PRD-24,CLI-1648,59,888140.84,341113.5,CC-101,RETAIL
90019817,2022-10-20,prd-24,CLI-1817,215,229555.45,1397789.13,cc-203,fob
90029119,2025/01/08,PRD-35,CLI-1130,119,25598393.1,11581107.92,CC-101,DIST
90013528,15-02-2021,PRD-16,CLI-1423,88,345682.48,173254.59,CC-202,DIST
90027292,26-06-2024,PRD-33,CLI-1038,101,13214848.93,4785173.9,CC-101,RETAIL
90018247,2022/12/12,PRD-22,CLI-1846,130,2492823.87,985672.9,CC-202,RETAIL
90023178,06/11/2022,PRD-29,CLI-1550,20,190245.76,90392.43,CC-202,HORECA
90015081,2023-02-11, prd-18 ,CLI-1319,237,3694719.46,1839619.09, cc-202 , retail 
90013835,2023/11/08,PRD-16,CLI-1749,117,137614.64,1516754.07,CC-203,FOB
90023914,06/02/2022, prd-30 ,CLI-1915,62,665141.66,258654.15, cc-101 , retail 
90025887,2022/09/12,PRD-32,CLI-1027,206,324516.05,1475555.17,CC-203,FOB
90004907,2025/06/01,prd-05,CLI-1560,204,63918684.03,26765529.69,cc-101,horeca
90002253,2024-07-19,PRD-02,CLI-1794,183,23794604.76,8845892.04,CC-202,HORECA
90001284,15-09-2023,PRD-01,CLI-1733,94,2180982.88,1040304.59,CC-101,DIST
90015505,2021-05-09,prd-19,CLI-1586,186,2182839.77,814546.49,cc-202,retail
90019777,2022-08-16,PRD-24,CLI-1544,211,229260.29,1265225.73,CC-203,FOB
90030103,2025/06/03,PRD-36,CLI-1108,159,33044699.32,15546121.5,CC-202,RETAIL
90017769,2025-03-02,PRD-21,CLI-1254,50,3748673.61,1830873.91,CC-101,RETAIL
90015009,2022-09-08,PRD-18,CLI-1509,192,2426688.61,1097525.69,CC-101,RETAIL
90027563,2025/09/14,PRD-33,CLI-1250,182,32458718.32,12999384.01,CC-101,DIST
90030054,13/02/2025,PRD-36,CLI-1285,21,3781832.58,1891912.65,CC-101,HORECA
90026148,07-10-2023,PRD-32,CLI-1233,139,6832625.9,2693412.95,CC-101,DIST
90011439,2023/01/12,PRD-13,CLI-1471,138,212971.12,964591.09,CC-203,FOB
90027050,14/03/2023,PRD-33,CLI-1015,230,6009315.95,2451012.02,CC-202,HORECA
90012797,2025-03-02,PRD-14,CLI-1380,160,12778137.47,6458786.72,CC-101,RETAIL
90019867,2023/01/11,PRD-24,CLI-1453,97,145006.09,722275.92,CC-203,FOB
90022812,27-07-2025,PRD-28,CLI-1513,125,1003734.48,9710081.28,CC-203,FOB
90006007,2021/07/05,PRD-07,CLI-1751,250,2565089.55,1019680.77,CC-101,DIST
90014968,10-06-2022,PRD-18,CLI-1055,170,1648269.81,781045.36,CC-202,HORECA
90021216,18-01-2021,PRD-26 ,CLI-1271,61,357893.6,138372.66,CC-202 ,DIST 
90021399,2022/08/20,prd-26,CLI-1738,61,768344.42,330643.0,cc-101,dist
90010318,08/09/2025, prd-11 ,CLI-1567,119,49053644.3,14411987.78, cc-202 , horeca 
90019122,17/12/2023,PRD-23,CLI-1890,130,3941459.23,1866849.47,CC-101,DIST
90024287,2024/02/25,PRD-30,CLI-1869,185,14360056.65,5711542.67,CC-202,RETAIL
90016287,2022/03/14,PRD-20,CLI-1235,131,3961555.74,1371280.73,CC-101,HORECA
90024494,07/03/2025,PRD-30,CLI-1021,69,9345195.63,3829228.16,CC-101,HORECA
90029615,2022/10/10,PRD-36,CLI-1624,24,613182.01,272788.88,CC-101,RETAIL
90019704,23-04-2022,PRD-24,CLI-1148,70,813177.13,320970.55,CC-101,RETAIL
90021335,2021/12/07,PRD-26,CLI-1950,214,1867706.77,720724.14,CC-202,HORECA
90020097,2024-02-27, prd-24 ,CLI-1653,26,2035412.01,804996.03, cc-202 , retail 
90017783,2025/04/01,PRD-21,CLI-1599,138,10163411.95,5045316.51,CC-202,RETAIL
90018037,2021-08-03,PRD-22,CLI-1920,189,1642914.57,649386.09,CC-202,RETAIL
90025631,2021/08/10,PRD-32,CLI-1486,228,2285827.03,890583.8,CC-101,RETAIL
90011119,2021/08/14,PRD-13,CLI-1344,146,136609.19,442307.7,CC-203,FOB
90022686,25/04/2024,PRD-28,CLI-1334,60,7783999.5,3018260.62,CC-202,RETAIL
90017909,2025-11-18,PRD-21,CLI-1578,239,20400647.42,10244059.92,CC-202,HORECA
90010559,2022/09/10,PRD-12,CLI-1450,252,1987653.69,936053.16,CC-101,RETAIL
90021568,22-12-2023,PRD-26,CLI-1600,108,646833.82,2198121.35,CC-203,FOB
90026232,05-04-2024,PRD-32,CLI-1685,27,2995223.44,1243306.9,CC-101,RETAIL
90008170,26/08/2023,PRD-09,CLI-1213,31,607809.9,300367.43,CC-202,HORECA
90022339,2025/10/16,PRD-27,CLI-1499,144,16221959.7,7677149.34,CC-202,RETAIL
90014370,20/01/2023,PRD-17,CLI-1422,144,3140647.78,1228182.04,CC-101,HORECA
90027089,2023-05-04,PRD-33,CLI-1808,102,3277692.71,1244198.56,CC-101,RETAIL
90027034,14/02/2023,prd-33,CLI-1707,256,6950854.44,2472322.61,cc-101,retail
90016221,2021-10-21,PRD-20,CLI-1044,42,82962.74,342550.26,CC-203,FOB
90020048,03-11-2023,prd-24,CLI-1905,116,325752.28,2047337.33,cc-203,fob
90007878,27/06/2022,PRD-09 ,CLI-1806,176,1413693.29,679252.8,CC-202 ,HORECA 
90030127,2025/07/23,PRD-36,CLI-1433,61,12911121.46,6089157.99,CC-101,HORECA
90021257,2021-06-25,PRD-26,CLI-1073,20,143994.43,55868.31,CC-202,DIST
90020072,15-01-2024,PRD-24 ,CLI-1594,74,5092621.16,2008087.97,CC-202 ,RETAIL 
90006829,2022-05-07,PRD-08,CLI-1924,250,672384.86,2535501.02,CC-203,FOB
90020864,18-09-2023,PRD-25,CLI-1184,175,3069517.02,1528987.72,CC-101,RETAIL
90020250,04/11/2024,PRD-24,CLI-1689,130,813012.16,6024572.19,CC-203,FOB
90017604,07-05-2024,PRD-21,CLI-1331,234,12012278.41,6234395.22,CC-202,HORECA
90007240,14-07-2024,PRD-08,CLI-1088,248,66667349.63,20965255.86,CC-101,DIST
90023018,15/12/2021,PRD-29,CLI-1943,97,498297.57,233462.89,CC-202,RETAIL
90001954,23/02/2023,PRD-02,CLI-1868,79,147689.81,746883.81,CC-203,FOB
90026950,06/08/2022, prd-33 ,CLI-1983,88,132173.17,588023.15, cc-203 , fob 
90011209,2021-12-11, prd-13 ,CLI-1320,143,1235693.34,474552.68, cc-202 , retail 
90013888,11-05-2024,prd-16,CLI-1284,155,8562167.85,4345389.31,cc-202,retail
90023365,2023-12-08,PRD-29,CLI-1406,215,6399483.83,3217280.98,CC-202,RETAIL
90030115,2025/07/10,PRD-36,CLI-1901,248,52632458.73,25378343.94,CC-202,DIST
90011077,2021-05-21, prd-13 ,CLI-1487,259,203709.06,717729.43, cc-203 , fob 
90008372,02-07-2024,prd-09,CLI-1462,211,868952.85,6830718.63,cc-203,fob
90001054,26/08/2021,PRD-01,CLI-1846,167,878428.27,410262.24,CC-101,RETAIL
90029632,21-11-2022,PRD-36,CLI-1963,137,3732316.83,1608133.22,CC-202,DIST
90019782,26/08/2022,prd-24,CLI-1889,229,3334194.76,1346617.03,cc-101,dist
90015288,09-10-2024,prd-18,CLI-1265,39,3660851.32,1723241.33,cc-202,dist
90020656,12-04-2022,PRD-25,CLI-1660,71,396066.15,189279.73,CC-101,HORECA
90005714,14/11/2024,PRD-06,CLI-1753,61,4594060.33,2349724.83,CC-202,RETAIL
90004055,2025/03/17,PRD-04,CLI-1555,173,29016125.07,13865975.9,CC-101,DIST
90022651,2023/11/07,PRD-28,CLI-1430,245,15915217.93,6053294.87,CC-101,RETAIL
90001450,25/04/2025,PRD-01,CLI-1454,99,8474963.3,3947072.88,CC-202,RETAIL
90019314,21/05/2025,PRD-23,CLI-1614,243,17529490.67,8411311.03,CC-101,DIST
90022159,2024/01/17,PRD-27,CLI-1945,166,8151741.57,4069290.46,CC-101,RETAIL
90022063,2023/03/25,PRD-27,CLI-1814,258,4271818.29,2068017.33,CC-202,HORECA
90007537,2025-12-18,PRD-08,CLI-1324,30,12916133.72,4070259.59,CC-101,DIST
90028423,2021/08/02,PRD-35,CLI-1024,242,3488319.01,1575785.93,CC-202,DIST
90012451,2023/05/11,PRD-14,CLI-1269,31,501002.44,232377.59,CC-202,HORECA
90019764,27-07-2022,PRD-24,CLI-1063,107,92883.31,591061.52,CC-203,FOB
90025117,2023-08-06,PRD-31,CLI-1237,259,10603527.01,4088006.83,CC-202,HORECA
90019419,2021/01/05,PRD-24,CLI-1270,126,807762.14,332709.35,CC-202,RETAIL
90020922,08/03/2024, prd-25 ,CLI-1885,190,7985616.12,3803427.39, cc-202 , retail 
90013383,2024/10/01,PRD-15,CLI-1530,55,7807112.99,2966112.71,CC-101,HORECA
90023312,02-10-2023,PRD-29,CLI-1623,87,1896123.86,915803.22,CC-202,HORECA
90009723,2022/01/26,prd-11,CLI-1052,40,99400.73,303945.84,cc-203,fob
90022927,2021/05/18,PRD-29,CLI-1385,146,631991.48,285657.76,CC-101,RETAIL
90002270,20/08/2024,PRD-02,CLI-1447,243,1955254.69,12397754.35,CC-203,FOB
90005648,20-08-2024,PRD-06,CLI-1545,79,5375798.14,2724278.15,CC-202,HORECA
90030056,25-02-2025,PRD-36 ,CLI-1111,69,12585844.9,5965510.94,CC-101 ,RETAIL 
90004718,18/03/2024,prd-05,CLI-1047,186,38515061.18,14801419.14,cc-202,dist
90001692,09-09-2021,PRD-02,CLI-1365,129,1169919.14,502466.85,CC-202,DIST
90007936,12-09-2022,PRD-09,CLI-1653,95,53936.58,449980.51,CC-203,FOB
90016848,21-08-2025,PRD-20 ,CLI-1079,200,7616886.8,29142208.55,CC-203 ,FOB 
90021861,2021-06-19,prd-27,CLI-1639,190,1138807.67,526641.13,cc-101,retail
90016821,2025-05-24,prd-20,CLI-1509,104,1902010.86,13871062.58,cc-203,fob
90025329,2024-10-23,PRD-31,CLI-1774,34,321245.06,1910693.27,CC-203,FOB
90001146,19/07/2022,PRD-01,CLI-1125,117,1030930.23,477909.39,CC-101,RETAIL
90001570,15/03/2021,PRD-02,CLI-1551,57,481257.87,181997.53,CC-202,HORECA
90027469,2025-05-06,PRD-33 ,CLI-1360,152,25860881.56,10192847.59,CC-202 ,HORECA 
90007446,09/07/2025,PRD-08,CLI-1011,61,22677232.62,7137364.97,CC-202,HORECA
90027831,2022/08/05,PRD-34,CLI-1221,116,2658486.93,1294454.26,CC-202,RETAIL
90019989,2023-09-13,PRD-24,CLI-1969,52,1937612.12,739928.78,CC-202,RETAIL
90005746,07/01/2025,PRD-06 ,CLI-1221,122,9296754.18,5079262.56,CC-101 ,DIST 
90026060,15-07-2023,PRD-32,CLI-1355,183,6755849.56,2586945.73,CC-101,HORECA
90020363,2025/07/20,prd-24,CLI-1083,217,30632818.96,12412950.5,cc-101,horeca
90013860,25-01-2024, prd-16 ,CLI-1710,122,4881381.88,2406228.65, cc-101 , retail 
90018580,08-03-2025,PRD-22,CLI-1503,29,4236692.3,1618336.72,CC-101,RETAIL
90006136,03-07-2022,PRD-07 ,CLI-1960,170,194705.65,1112568.42,CC-203 ,FOB 
90020957,2024-06-12,PRD-25,CLI-1803,52,2544083.6,1166704.82,CC-101,DIST
90016529,2023-07-26,PRD-20,CLI-1032,195,907256.05,5417731.32,CC-203,FOB
90017126,15/02/2022,PRD-21,CLI-1878,241,95907.84,630935.63,CC-203,FOB
90005033,2021-03-23,prd-06,CLI-1401,120,624663.73,268265.11,cc-202,retail
90015317,2024-12-02,PRD-18,CLI-1644,99,8625984.06,4487623.23,CC-202,DIST
90004434,03/07/2022,PRD-05,CLI-1619,258,8264461.68,3235366.45,CC-202,HORECA
90027372,15-11-2024,PRD-33,CLI-1216,134,19433255.47,7402414.15,CC-101,DIST
90006378,10/07/2024,PRD-07,CLI-1506,21,2960803.97,1104915.02,CC-202,HORECA
90019828,13-11-2022,PRD-24,CLI-1195,132,154816.95,898692.44,CC-203,FOB
90027027,2023/02/16, prd-33 ,CLI-1737,150,3889798.26,1524647.25, cc-101 , dist 
90020880,24-11-2023,PRD-25,CLI-1860,114,2553645.3,1208421.14,CC-101,HORECA
90025254,10/07/2024,PRD-31,CLI-1125,213,27140663.09,10904668.09,CC-101,DIST
90013454,27/06/2025,prd-15,CLI-1963,67,11225747.78,4272470.09,cc-101,horeca
90001061,2021-09-19,PRD-01,CLI-1846,212,95089.59,532295.98,CC-203,FOB
90003432,26-11-2025, prd-03 ,CLI-1019,241,8259499.86,29443728.64, cc-203 , fob 
90010746,07/03/2024,PRD-12,CLI-1567,258,11180487.42,5264586.06,CC-101,RETAIL
90008147,2023/07/07,PRD-09,CLI-1792,62,1190391.61,547565.6,CC-202,RETAIL
90010789,2024-07-21,PRD-12,CLI-1186,131,482098.13,3376568.86,CC-203,FOB
90020691,2022/08/07, prd-25 ,CLI-1947,252,1715425.81,831963.49, cc-202 , horeca 
90007500,14-10-2025,PRD-08,CLI-1492,21,841049.94,2707257.26,CC-203,FOB
90024687,2021/04/26,PRD-31 ,CLI-1302,187,140661.82,632472.46,CC-203 ,FOB 
90004295,2021/10/21,PRD-05,CLI-1360,192,293067.91,1519640.1,CC-203,FOB
90015165,2023-09-07,PRD-18,CLI-1591,91,2658128.33,1233044.79,CC-101,DIST
90027497,2025-06-12,PRD-33,CLI-1091,126,21920201.64,8515118.4,CC-101,RETAIL
90028554,13/05/2022,PRD-35,CLI-1167,254,5288897.78,2298531.3,CC-202,DIST
90010525,2022-06-09,PRD-12,CLI-1404,241,1638797.32,727257.84,CC-202,RETAIL
90024751,2021/08/03,PRD-31,CLI-1250,175,1671121.99,683221.21,CC-101,RETAIL
90015003,2022/08/18,PRD-18,CLI-1138,49,525346.49,255494.68,CC-202,DIST
90004771,2024/07/01,PRD-05 ,CLI-1550,151,38304901.81,15205462.05,CC-101 ,RETAIL 
90005275,2022/09/06,PRD-06,CLI-1969,93,980016.73,474578.22,CC-202,DIST
90004456,17-08-2022,PRD-05,CLI-1687,227,7672919.43,2983984.27,CC-202,RETAIL
90027494,03/06/2025,PRD-33,CLI-1798,98,1395362.03,6783548.86,CC-203,FOB
90025797,2022-04-01,PRD-32,CLI-1772,66,68449.27,363117.73,CC-203,FOB
90023918,13/02/2022,PRD-30,CLI-1380,202,169137.72,827298.5,CC-203,FOB
90026020,24-05-2023,PRD-32,CLI-1932,106,3508862.42,1281301.21,CC-101,RETAIL
90023355,2023/12/18,PRD-29,CLI-1522,196,6230833.43,2839961.52,CC-202,RETAIL
90023757,2021-04-15,PRD-30,CLI-1968,163,1301686.67,493027.79,CC-202,HORECA
90029647,2022/11/06,PRD-36,CLI-1223,140,3524207.84,1630088.06,CC-101,RETAIL
90012775,2025/02/08,prd-14,CLI-1288,78,284261.67,3045252.77,cc-203,fob
90004677,2023-11-22,PRD-05,CLI-1194,35,3855229.79,1449825.09,CC-101,RETAIL
90019125,2024-01-03,PRD-23,CLI-1974,243,8487574.16,4170433.62,CC-202,RETAIL
90029397,2021-08-02,PRD-36,CLI-1518,237,2962826.25,1330263.17,CC-202,DIST
90019329,2025-07-16,PRD-23,CLI-1226,44,3369818.55,1626249.94,CC-101,RETAIL
90010646,01/06/2023,PRD-12,CLI-1986,211,2943787.1,1438760.8,CC-101,RETAIL
90001943,2023/02/01,PRD-02,CLI-1705,63,112227.53,589841.3,CC-203,FOB
90021817,2025-12-02,PRD-26,CLI-1123,83,1114994.89,4936419.84,CC-203,FOB
90026186,21/12/2023,PRD-32,CLI-1131,197,14024126.55,5174662.82,CC-101,RETAIL
90019083,2023/09/14,PRD-23,CLI-1093,107,2173842.36,999126.66,CC-101,RETAIL
90022659,2023/12/05,prd-28,CLI-1872,91,7792871.75,2812956.64,cc-101,dist
90022146,18/11/2023,PRD-27,CLI-1314,236,7634861.84,3882071.13,CC-202,RETAIL
90022706,23/05/2024,PRD-28,CLI-1607,259,36598923.24,14079850.46,CC-101,HORECA
90009635,2021/08/14,PRD-11,CLI-1582,198,489459.11,1284595.36,CC-203,FOB
90019343,2025/08/01,PRD-23,CLI-1574,139,10336213.42,5253921.61,CC-101,RETAIL
90021067,2025/01/05,PRD-25,CLI-1002,159,10092127.56,4858847.76,CC-202,HORECA
90001962,19/03/2023,PRD-02,CLI-1719,67,1704879.47,660501.44,CC-101,HORECA
90003953,2024-08-03,PRD-04,CLI-1691,208,28752081.19,13166434.69,CC-101,HORECA
90011583,2023/10/06, prd-13 ,CLI-1846,37,1430083.56,573559.72, cc-101 , dist 
90012126,09/08/2021,PRD-14,CLI-1236,191,972026.02,442981.55,CC-101,RETAIL
90020080,16-01-2024,PRD-24,CLI-1727,246,17569735.94,6685318.97,CC-202,DIST
90003664,03-07-2022,PRD-04,CLI-1682,144,2385322.58,1172655.41,CC-101,RETAIL
90002528,01-11-2025,PRD-02,CLI-1385,62,677070.93,4545004.77,CC-203,FOB
90010208,24-01-2025, prd-11 ,CLI-1734,147,3907508.79,14806218.39, cc-203 , fob 
90018190,13/08/2022,PRD-22,CLI-1950,29,28726.97,179398.37,CC-203,FOB
90014700,02-08-2025,prd-17,CLI-1597,202,2637016.66,13136865.4,cc-203,fob
90027845,2022-08-23,PRD-34,CLI-1039,251,5765824.68,2878314.82,CC-101,RETAIL
90016927,2021/01/24,PRD-21,CLI-1194,30,122810.97,53508.98,CC-101,HORECA
90026391,2024/12/08,PRD-32,CLI-1632,208,1642236.95,12076779.63,CC-203,FOB
90020290,11/02/2025,PRD-24,CLI-1814,88,12186642.05,4466560.8,CC-202,DIST
90010179,2024/10/18,PRD-11 ,CLI-1159,134,3268638.04,12761135.73,CC-203 ,FOB 
90002435,2025/05/08,PRD-02,CLI-1405,140,22933927.33,8910079.19,CC-202,HORECA
90029274,04/10/2025,prd-35,CLI-1229,116,29235223.03,14053178.93,cc-202,retail
90026095,2023/08/22,PRD-32,CLI-1816,38,1453608.28,596607.09,CC-101,RETAIL
90010347,2025/11/20,PRD-11,CLI-1965,208,7837907.8,25553584.96,CC-203,FOB
90024353,2024-07-26,prd-30,CLI-1676,124,1047848.29,5465024.5,cc-203,fob
90001003,2021/01/22,PRD-01,CLI-1922,107,433303.09,205051.72,CC-101,RETAIL
90009217,2024-01-18,PRD-10 ,CLI-1527,87,7143752.04,2801327.41,CC-202 ,DIST 
90016261,2022-01-23,prd-20,CLI-1900,66,1816395.58,626799.23,cc-202,dist
90005721,2024-12-24,PRD-06,CLI-1475,119,9483087.88,4654292.73,CC-101,RETAIL
90020651,2022/04/24,PRD-25,CLI-1697,213,1173324.98,551170.01,CC-202,RETAIL
90011827,2025/01/26,PRD-13,CLI-1285,130,16268514.23,6026065.76,CC-202,RETAIL
90016115,2021/04/04, prd-20 ,CLI-1410,142,2946463.02,1036971.4, cc-101 , dist 
90005071,2021/06/21, prd-06 ,CLI-1521,51,264219.09,127857.31, cc-101 , dist 
90027044,26-03-2023,PRD-33,CLI-1621,225,404748.12,2465283.53,CC-203,FOB
90007339,2024/12/05,PRD-08,CLI-1852,138,48571163.1,14118938.81,CC-202,RETAIL
90014567,2024/07/20,prd-17,CLI-1560,230,27973455.14,10831978.21,cc-202,retail
90017795,2025/05/16,PRD-21,CLI-1774,203,16319020.79,7564200.79,CC-202,RETAIL
90029742,10/07/2023,PRD-36,CLI-1426,115,5017752.87,2389707.61,CC-101,DIST
90022033,2022-11-13, prd-27 ,CLI-1266,241,3013055.65,1479600.08, cc-101 , horeca 
90014717,2025-09-17,PRD-17,CLI-1529,190,30955475.4,12777725.41,CC-101,HORECA
90006874,26/08/2022,prd-08,CLI-1875,220,8210269.48,2626288.44,cc-202,dist
90009304,03-07-2024,PRD-10,CLI-1882,243,32493080.21,11958235.79,CC-202,RETAIL
90010768,17-06-2024,PRD-12,CLI-1832,49,2479554.01,1248833.68,CC-101,RETAIL
90018824,26-10-2021,PRD-23 ,CLI-1142,222,1083098.85,485308.11,CC-202 ,RETAIL 
90023221,2023-02-10, prd-29 ,CLI-1450,138,1576459.48,737023.62, cc-202 , dist 
90023767,2021/05/25,PRD-30,CLI-1988,190,1533336.72,579114.7,CC-202,HORECA
90008356,24-07-2024,PRD-09,CLI-1571,43,2947287.35,1354011.94,CC-202,HORECA
90028452,22-10-2021,PRD-35,CLI-1843,222,3597863.77,1580267.77,CC-202,HORECA
90027217,2024-01-16,PRD-33,CLI-1510,128,10844052.72,4168105.32,CC-202,RETAIL
90025492,12-09-2025,PRD-31,CLI-1025,137,1428468.38,9800275.6,CC-203,FOB
90026327,2024/09/21,prd-32,CLI-1729,125,1368960.99,6887049.87,cc-203,fob
90025521,2025-12-21,PRD-31,CLI-1889,54,10803961.98,4238964.14,CC-101,HORECA
90006892,17-09-2022,PRD-08,CLI-1611,145,599731.05,1843851.7,CC-203,FOB
90014862,02/09/2021,PRD-18,CLI-1475,201,1380465.37,624825.52,CC-101,RETAIL
90006303,2023/10/12, prd-07 ,CLI-1956,21,1037533.82,415165.09, cc-202 , horeca 
90017634,25/07/2024,PRD-21,CLI-1924,128,7145815.71,3613076.03,CC-202,DIST
90023421,2024-05-05,PRD-29,CLI-1376,244,12507395.42,6240445.35,CC-101,HORECA
90004291,2021/09/19,prd-05,CLI-1335,28,40559.18,210768.08,cc-203,fob
90015100,24-04-2023,PRD-18,CLI-1462,81,1443501.26,714497.75,CC-202,DIST
90025336,19-11-2024,PRD-31,CLI-1237,207,2216873.52,11845908.52,CC-203,FOB
90005009,2021-01-27,PRD-06,CLI-1383,220,967713.75,470026.21,CC-202,HORECA
90013173,2022-11-04,PRD-15,CLI-1809,127,2519274.76,1001090.59,CC-202,DIST
90005575,2024/04/15,PRD-06,CLI-1617,229,13797958.47,6863217.28,CC-101,RETAIL
