date,value
2021-06-28,95.6833
2021-06-29,95.705
2021-06-30,95.7267
2021-07-01,95.7667
2021-07-02,95.795
2021-07-05,95.89
2021-07-06,95.9183
2021-07-07,95.9483
2021-07-08,95.9767
2021-07-12,96.095
2021-07-13,96.125
2021-07-14,96.155
2021-07-15,96.185
2021-07-16,96.215
2021-07-19,96.305
2021-07-20,96.335
2021-07-21,96.365
2021-07-22,96.395
2021-07-23,96.4317
2021-07-26,96.5267
2021-07-27,96.5783
2021-07-28,96.635
2021-07-29,96.6667
2021-07-30,96.685
2021-08-02,96.7817
2021-08-03,96.8133
2021-08-04,96.8433
2021-08-05,96.875
2021-08-06,96.9083
2021-08-09,96.9967
2021-08-10,97.0283
2021-08-11,97.0517
2021-08-12,97.0767
2021-08-13,97.105
2021-08-17,97.23
2021-08-18,97.265
2021-08-19,97.2883
2021-08-20,97.315
2021-08-23,97.4117
2021-08-24,97.4367
2021-08-25,97.4833
2021-08-26,97.545
2021-08-27,97.5667
2021-08-30,97.7167
2021-08-31,97.7517
2021-09-01,97.78
2021-09-02,97.8333
2021-09-03,97.8683
2021-09-06,97.95
2021-09-07,97.9883
2021-09-08,98.0233
2021-09-09,98.05
2021-09-10,98.0967
2021-09-13,98.2083
2021-09-14,98.22
2021-09-15,98.245
2021-09-16,98.3117
2021-09-17,98.3483
2021-09-20,98.4817
2021-09-21,98.4917
2021-09-22,98.505
2021-09-23,98.5183
2021-09-24,98.56
2021-09-27,98.6683
2021-09-28,98.6817
2021-09-29,98.705
2021-09-30,98.735
2021-10-01,98.7817
2021-10-04,98.885
2021-10-05,98.9
2021-10-06,98.9217
2021-10-07,98.945
2021-10-12,99.1
2021-10-13,99.125
2021-10-14,99.155
2021-10-15,99.185
2021-10-18,99.275
2021-10-19,99.305
2021-10-20,99.3383
2021-10-21,99.3683
2021-10-22,99.3983
2021-10-25,99.4933
2021-10-26,99.5267
2021-10-27,99.6167
2021-10-28,99.6917
2021-10-29,99.7217
2021-11-01,99.825
2021-11-02,99.8533
2021-11-03,99.9033
2021-11-04,99.9517
2021-11-05,99.9467
2021-11-08,100.05
2021-11-09,100.0983
2021-11-10,100.1433
2021-11-11,100.175
2021-11-12,100.2267
2021-11-15,100.2917
2021-11-16,100.3083
2021-11-17,100.3583
2021-11-18,100.4067
2021-11-19,100.465
2021-11-23,100.595
2021-11-24,100.6233
2021-11-25,100.6833
2021-11-26,100.7583
2021-11-29,100.9233
2021-11-30,100.925
2021-12-01,101.005
2021-12-02,101.07
2021-12-03,101.155
2021-12-06,101.3233
2021-12-07,101.365
2021-12-09,101.5083
2021-12-10,101.58
2021-12-13,101.725
2021-12-14,101.7733
2021-12-15,101.83
2021-12-16,101.8883
2021-12-17,101.9667
2021-12-20,102.145
2021-12-21,102.2017
2021-12-22,102.2767
2021-12-23,102.33
2021-12-27,102.5667
2021-12-28,102.62
2021-12-29,102.69
2021-12-30,102.75
2022-01-03,103.04
2022-01-04,103.08
2022-01-05,103.15
2022-01-06,103.23
2022-01-07,103.29
2022-01-10,103.5083
2022-01-11,103.5767
2022-01-12,103.6417
2022-01-13,103.7433
2022-01-14,103.8467
2022-01-17,104.07
2022-01-18,104.1867
2022-01-19,104.2383
2022-01-20,104.3033
2022-01-21,104.3533
2022-01-24,104.5317
2022-01-25,104.6033
2022-01-26,104.6833
2022-01-27,104.7583
2022-01-28,104.8267
2022-01-31,105.015
2022-02-01,105.135
2022-02-02,105.2167
2022-02-03,105.31
2022-02-04,105.415
2022-02-07,105.695
2022-02-08,105.795
2022-02-09,105.905
2022-02-10,106.005
2022-02-11,106.1133
2022-02-14,106.3917
2022-02-15,106.4767
2022-02-16,106.575
2022-02-17,106.6767
2022-02-18,106.7783
2022-02-21,107.055
2022-02-22,107.1567
2022-02-23,107.3
2022-02-24,107.3933
2022-02-25,107.4417
2022-03-02,107.935
2022-03-03,108.0383
2022-03-04,108.1617
2022-03-07,108.4517
2022-03-08,108.5567
2022-03-09,108.6767
2022-03-10,108.7833
2022-03-11,108.8867
2022-03-14,109.21
2022-03-15,109.305
2022-03-16,109.4267
2022-03-17,109.52
2022-03-18,109.6367
2022-03-21,109.9917
2022-03-22,110.0717
2022-03-23,110.185
2022-03-25,110.39
2022-03-28,110.7033
2022-03-29,110.8033
2022-03-30,110.9167
2022-03-31,110.9783
2022-04-01,111.125
2022-04-04,111.5583
2022-04-05,111.6983
2022-04-06,111.8433
2022-04-07,111.9783
2022-04-08,112.13
2022-04-11,112.5917
2022-04-12,112.735
2022-04-13,112.9133
2022-04-18,113.6617
2022-04-19,113.7867
2022-04-20,113.9483
2022-04-21,114.1067
2022-04-22,114.2517
2022-04-25,114.695
2022-04-26,114.8417
2022-04-27,115.005
2022-04-28,115.1733
2022-04-29,115.3117
2022-05-02,115.7517
2022-05-03,115.875
2022-05-04,116.015
2022-05-05,116.1583
2022-05-06,116.305
2022-05-09,116.755
2022-05-10,116.915
2022-05-11,117.0883
2022-05-12,117.2517
2022-05-13,117.4067
2022-05-16,117.8717
2022-05-17,118.0383
2022-05-19,118.3583
2022-05-20,118.4917
2022-05-23,118.9483
2022-05-24,119.1017
2022-05-26,119.4167
2022-05-27,119.5583
2022-05-30,120.005
2022-05-31,120.1617
2022-06-01,120.325
2022-06-02,120.4683
2022-06-03,120.6283
2022-06-06,121.1083
2022-06-07,121.2783
2022-06-08,121.455
2022-06-09,121.625
2022-06-10,121.7933
2022-06-13,122.2983
2022-06-14,122.475
2022-06-15,122.69
2022-06-16,122.895
2022-06-21,123.685
2022-06-22,123.8617
2022-06-23,124.0333
2022-06-24,124.255
2022-06-27,124.705
2022-06-28,124.875
2022-06-29,125.045
2022-06-30,125.215
2022-07-01,125.4117
2022-07-04,125.9883
2022-07-05,126.1833
2022-07-06,126.3783
2022-07-07,126.57
2022-07-08,126.7783
2022-07-11,127.3717
2022-07-12,127.5733
2022-07-13,127.7933
2022-07-14,128.0167
2022-07-15,128.2317
2022-07-18,128.8983
2022-07-19,129.1267
2022-07-20,129.39
2022-07-21,129.61
2022-07-22,129.76
2022-07-25,130.4033
2022-07-26,130.6233
2022-07-27,130.8933
2022-07-28,131.125
2022-07-29,131.2267
2022-08-01,131.935
2022-08-02,132.1783
2022-08-03,132.41
2022-08-04,132.6417
2022-08-05,132.8867
2022-08-08,133.56
2022-08-09,133.8033
2022-08-10,134.0383
2022-08-11,134.2283
2022-08-12,134.5183
2022-08-16,135.395
2022-08-17,135.57
2022-08-18,135.7733
2022-08-19,136.06
2022-08-22,136.685
2022-08-23,136.9033
2022-08-24,137.145
2022-08-25,137.3933
2022-08-26,137.6517
2022-08-29,138.325
2022-08-30,138.5717
2022-08-31,138.7133
2022-09-01,139.005
2022-09-05,140.2
2022-09-06,140.5783
2022-09-07,140.82
2022-09-08,141.1767
2022-09-09,141.375
2022-09-12,142.275
2022-09-13,142.575
2022-09-14,142.875
2022-09-15,143.1817
2022-09-16,143.4967
2022-09-19,144.345
2022-09-20,144.6317
2022-09-21,144.9033
2022-09-22,145.1683
2022-09-23,145.4583
2022-09-26,146.2633
2022-09-27,146.5583
2022-09-28,146.8383
2022-09-29,147.09
2022-09-30,147.315
2022-10-03,148.2433
2022-10-04,148.5767
2022-10-05,148.9133
2022-10-06,149.1983
2022-10-11,150.7283
2022-10-12,151.0267
2022-10-13,151.3217
2022-10-14,151.6283
2022-10-17,152.53
2022-10-18,152.825
2022-10-19,153.165
2022-10-20,153.5
2022-10-21,153.8117
2022-10-24,154.7367
2022-10-25,155.0533
2022-10-26,155.3967
2022-10-27,155.6983
2022-10-28,156.0167
2022-10-31,156.895
2022-11-01,157.235
2022-11-02,157.5933
2022-11-03,157.94
2022-11-04,158.2667
2022-11-07,159.33
2022-11-08,159.7083
2022-11-09,160.0467
2022-11-10,160.3633
2022-11-11,160.7067
2022-11-14,161.7617
2022-11-15,162.1283
2022-11-16,162.4567
2022-11-17,162.795
2022-11-18,163.1467
2022-11-22,164.5233
2022-11-23,164.8467
2022-11-24,165.2133
2022-11-25,165.5883
2022-11-28,166.625
2022-11-29,166.955
2022-11-30,167.255
2022-12-01,167.685
2022-12-02,168.0933
2022-12-05,169.135
2022-12-06,169.5083
2022-12-07,169.8683
2022-12-12,171.425
2022-12-13,171.7617
2022-12-14,172.1
2022-12-15,172.425
2022-12-16,172.73
2022-12-19,173.645
2022-12-20,173.9317
2022-12-21,174.25
2022-12-22,174.5883
2022-12-23,174.8483
2022-12-26,175.745
2022-12-27,176.0717
2022-12-28,176.38
2022-12-29,176.7433
2022-12-30,177.1283
2023-01-02,178.1417
2023-01-03,178.4317
2023-01-04,178.6533
2023-01-05,178.94
2023-01-06,179.2433
2023-01-09,180.1367
2023-01-10,180.4017
2023-01-11,180.6883
2023-01-12,180.97
2023-01-13,181.28
2023-01-16,182.1633
2023-01-17,182.4917
2023-01-18,182.8033
2023-01-19,183.125
2023-01-20,183.4367
2023-01-23,184.3733
2023-01-24,184.6867
2023-01-25,185.005
2023-01-26,185.315
2023-01-27,185.63
2023-01-30,186.5783
2023-01-31,186.875
2023-02-01,187.3083
2023-02-02,187.6133
2023-02-03,187.95
2023-02-06,189.095
2023-02-07,189.4567
2023-02-08,189.8633
2023-02-09,190.2033
2023-02-10,190.5283
2023-02-13,191.64
2023-02-14,192.02
2023-02-15,192.375
2023-02-16,192.7833
2023-02-17,193.1933
2023-02-22,194.98
2023-02-23,195.35
2023-02-24,195.7383
2023-02-27,196.8117
2023-02-28,197.1533
2023-03-01,197.56
2023-03-02,197.8867
2023-03-03,198.26
2023-03-06,199.345
2023-03-07,199.6717
2023-03-08,200.0267
2023-03-09,200.3567
2023-03-10,200.7217
2023-03-13,201.8017
2023-03-14,202.1483
2023-03-15,202.5217
2023-03-16,202.955
2023-03-17,203.34
2023-03-20,204.4967
2023-03-21,204.9633
2023-03-22,205.395
2023-03-23,205.79
2023-03-27,207.4017
2023-03-28,207.84
2023-03-29,208.2533
2023-03-30,208.5983
2023-03-31,208.9883
2023-04-03,210.33
2023-04-04,210.8
2023-04-05,211.235
2023-04-10,213.3283
2023-04-11,213.7983
2023-04-12,214.25
2023-04-13,214.665
2023-04-14,215.095
2023-04-17,216.3583
2023-04-18,216.8883
2023-04-19,217.47
2023-04-20,218.025
2023-04-21,218.5083
2023-04-24,220.235
2023-04-25,220.8733
2023-04-26,221.5517
2023-04-27,222.02
2023-04-28,222.575
2023-05-02,224.625
2023-05-03,225.0917
2023-05-04,225.6583
2023-05-05,226.1917
2023-05-08,227.575
2023-05-09,228.0583
2023-05-10,228.5083
2023-05-11,228.9917
2023-05-12,229.3333
2023-05-15,230.6417
2023-05-16,231.175
2023-05-17,231.65
2023-05-18,232.2417
2023-05-19,232.7417
2023-05-22,234.4083
2023-05-23,234.9167
2023-05-24,235.6333
2023-05-29,238.2583
2023-05-30,238.7917
2023-05-31,239.325
2023-06-01,240.0667
2023-06-02,240.7417
2023-06-05,242.55
2023-06-06,243.175
2023-06-07,243.8083
2023-06-08,244.3333
2023-06-09,244.9667
2023-06-12,246.7833
2023-06-13,247.2917
2023-06-14,247.8
2023-06-15,248.5833
2023-06-16,249.1583
2023-06-21,252.0083
2023-06-22,252.5083
2023-06-23,252.9917
2023-06-26,254.5417
2023-06-27,255.1667
2023-06-28,255.8417
2023-06-29,256.2417
2023-06-30,256.675
2023-07-03,257.975
2023-07-04,259.15
2023-07-05,259.8
2023-07-06,260.325
2023-07-07,260.9833
2023-07-10,262.65
2023-07-11,263.3167
2023-07-12,263.9333
2023-07-13,264.5167
2023-07-14,265.1417
2023-07-17,266.7917
2023-07-18,267.5833
2023-07-19,268.225
2023-07-20,268.775
2023-07-21,269.4167
2023-07-24,271.1917
2023-07-25,271.6667
2023-07-26,272.4
2023-07-27,273.0
2023-07-28,273.6333
2023-07-31,275.2833
2023-08-01,276.1417
2023-08-02,277.3417
2023-08-03,278.2833
2023-08-04,279.3167
2023-08-07,283.15
2023-08-08,284.1917
2023-08-09,285.175
2023-08-10,286.1917
2023-08-11,287.2917
2023-08-14,349.975
2023-08-15,350.0083
2023-08-16,350.0
2023-08-17,349.975
2023-08-18,350.0167
2023-08-22,350.0083
2023-08-23,349.975
2023-08-24,349.975
2023-08-25,349.975
2023-08-28,349.9917
2023-08-29,349.975
2023-08-30,349.975
2023-08-31,350.0167
2023-09-01,350.0
2023-09-04,350.025
2023-09-05,349.9917
2023-09-06,350.0
2023-09-07,349.9917
2023-09-08,349.975
2023-09-11,349.9833
2023-09-12,349.975
2023-09-13,349.975
2023-09-14,349.975
2023-09-15,349.9917
2023-09-18,349.9917
2023-09-19,349.9833
2023-09-20,350.0
2023-09-21,349.9833
2023-09-22,350.025
2023-09-25,350.0083
2023-09-26,350.025
2023-09-27,350.025
2023-09-28,350.025
2023-09-29,350.0083
2023-10-02,350.025
2023-10-03,350.025
2023-10-04,350.025
2023-10-05,350.025
2023-10-06,350.025
2023-10-09,350.025
2023-10-10,350.025
2023-10-11,350.025
2023-10-12,350.025
2023-10-17,350.0167
2023-10-18,350.025
2023-10-19,350.025
2023-10-20,350.025
2023-10-23,350.0
2023-10-24,350.025
2023-10-25,350.0167
2023-10-26,350.0083
2023-10-27,350.0083
2023-10-30,350.025
2023-10-31,350.0083
2023-11-01,349.9917
2023-11-02,350.025
2023-11-03,350.025
2023-11-07,350.025
2023-11-08,350.025
2023-11-09,350.025
2023-11-10,350.0
2023-11-13,350.025
2023-11-14,350.025
2023-11-15,353.0083
2023-11-16,353.475
2023-11-17,354.0083
2023-11-21,356.025
2023-11-22,356.5083
2023-11-23,357.0083
2023-11-24,357.525
2023-11-27,359.025
2023-11-28,359.525
2023-11-29,360.0083
2023-11-30,360.525
2023-12-01,361.025
2023-12-04,362.525
2023-12-05,363.025
2023-12-06,363.55
2023-12-07,364.4083
2023-12-11,366.0
2023-12-12,366.5
2023-12-13,799.975
2023-12-14,800.525
2023-12-15,801.075
2023-12-18,802.625
2023-12-19,803.175
2023-12-20,803.725
2023-12-21,804.225
2023-12-22,804.775
2023-12-26,806.8833
2023-12-27,807.425
2023-12-28,807.975
2023-12-29,808.4833
2024-01-02,810.65
2024-01-03,811.15
2024-01-04,811.75
2024-01-05,812.25
2024-01-08,813.85
2024-01-09,814.35
2024-01-10,814.95
2024-01-11,815.45
2024-01-12,816.05
2024-01-15,817.65
2024-01-16,818.15
2024-01-17,818.65
2024-01-18,819.25
2024-01-19,819.75
2024-01-22,821.45
2024-01-23,821.95
2024-01-24,822.45
2024-01-25,823.05
2024-01-26,823.55
2024-01-29,825.25
2024-01-30,825.75
2024-01-31,826.25
2024-02-01,826.85
2024-02-02,827.35
2024-02-05,829.05
2024-02-06,829.55
2024-02-07,830.15
2024-02-08,830.65
2024-02-09,831.25
2024-02-14,833.95
2024-02-15,834.5667
2024-02-16,835.05
2024-02-19,836.75
2024-02-20,837.25
2024-02-21,837.85
2024-02-22,838.35
2024-02-23,838.95
2024-02-26,840.65
2024-02-27,841.15
2024-02-28,841.75
2024-02-29,842.25
2024-03-01,842.75
2024-03-04,844.25
2024-03-05,845.25
2024-03-06,845.75
2024-03-07,846.25
2024-03-08,846.75
2024-03-11,848.25
2024-03-12,848.75
2024-03-13,849.75
2024-03-14,850.25
2024-03-15,850.75
2024-03-18,852.25
2024-03-19,852.75
2024-03-20,853.25
2024-03-21,854.25
2024-03-22,854.75
2024-03-25,856.25
2024-03-26,856.75
2024-03-27,857.4167
2024-04-03,861.25
2024-04-04,861.75
2024-04-05,862.75
2024-04-08,864.25
2024-04-09,864.75
2024-04-10,865.25
2024-04-11,865.75
2024-04-12,866.75
2024-04-15,868.25
2024-04-16,868.75
2024-04-17,869.25
2024-04-18,869.75
2024-04-19,870.75
2024-04-22,872.25
2024-04-23,872.75
2024-04-24,873.25
2024-04-25,873.75
2024-04-26,874.75
2024-04-29,876.4167
2024-04-30,876.75
2024-05-02,878.25
2024-05-03,878.75
2024-05-06,880.25
2024-05-07,880.75
2024-05-08,881.75
2024-05-09,882.25
2024-05-10,882.75
2024-05-13,884.25
2024-05-14,885.25
2024-05-15,885.75
2024-05-16,886.25
2024-05-17,886.75
2024-05-20,888.75
2024-05-21,889.25
2024-05-22,889.75
2024-05-23,890.25
2024-05-24,890.75
2024-05-27,892.75
2024-05-28,893.25
2024-05-29,893.75
2024-05-30,894.25
2024-05-31,895.25
2024-06-03,896.4167
2024-06-04,896.9167
2024-06-05,898.25
2024-06-06,898.5
2024-06-07,899.0833
2024-06-10,901.1667
2024-06-11,902.1667
2024-06-12,902.25
2024-06-13,902.5833
2024-06-14,902.6667
2024-06-18,905.4167
2024-06-19,906.0
2024-06-24,909.0833
2024-06-25,909.6667
2024-06-26,910.75
2024-06-27,911.5833
2024-06-28,911.75
2024-07-01,914.5
2024-07-02,915.1667
2024-07-03,915.6667
2024-07-04,915.9167
2024-07-05,918.25
2024-07-08,918.9167
2024-07-10,919.8333
2024-07-11,920.5
2024-07-12,921.75
2024-07-15,922.9167
2024-07-16,923.5
2024-07-17,923.8333
2024-07-18,924.75
2024-07-19,926.75
2024-07-22,927.0833
2024-07-23,927.3333
2024-07-24,928.6667
2024-07-25,929.1667
2024-07-26,931.5833
2024-07-29,931.75
2024-07-30,932.25
2024-07-31,932.75
2024-08-01,933.4167
2024-08-02,935.0833
2024-08-05,935.75
2024-08-06,936.5
2024-08-07,937.0833
2024-08-08,937.5833
2024-08-09,939.6667
2024-08-12,939.8333
2024-08-13,940.3333
2024-08-14,941.6667
2024-08-15,942.0
2024-08-16,944.0
2024-08-19,944.3333
2024-08-20,944.8333
2024-08-21,945.3333
2024-08-22,946.25
2024-08-23,948.1667
2024-08-26,949.0833
2024-08-27,949.75
2024-08-28,950.0833
2024-08-29,950.6667
2024-08-30,952.8333
2024-09-02,952.75
2024-09-03,954.1667
2024-09-04,954.5
2024-09-05,954.9167
2024-09-06,957.1667
2024-09-09,957.75
2024-09-10,958.1667
2024-09-11,958.9167
2024-09-12,959.6667
2024-09-13,961.75
2024-09-16,962.0833
2024-09-17,962.4167
2024-09-18,963.3333
2024-09-19,963.75
2024-09-20,965.75
2024-09-23,966.3333
2024-09-24,966.75
2024-09-25,967.9167
2024-09-26,968.75
2024-09-27,970.5833
2024-09-30,970.9167
2024-10-01,971.25
2024-10-02,971.75
2024-10-03,972.75
2024-10-04,974.8333
2024-10-07,975.5
2024-10-08,975.9167
2024-10-09,976.25
2024-10-10,979.4167
2024-10-14,980.1667
2024-10-15,980.5833
2024-10-16,981.5833
2024-10-17,981.75
2024-10-18,983.8333
2024-10-21,984.4167
2024-10-22,984.8333
2024-10-23,985.9167
2024-10-24,986.3333
2024-10-25,988.3333
2024-10-28,988.8333
2024-10-29,989.25
2024-10-30,990.25
2024-10-31,990.75
2024-11-01,992.75
2024-11-04,993.3333
2024-11-05,994.75
2024-11-07,995.3333
2024-11-08,997.25
2024-11-11,997.75
2024-11-12,998.75
2024-11-13,999.25
2024-11-14,999.75
2024-11-15,1002.75
2024-11-19,1003.25
2024-11-20,1003.75
2024-11-21,1004.75
2024-11-22,1006.75
2024-11-25,1007.25
2024-11-26,1007.75
2024-11-27,1008.75
2024-11-28,1009.25
2024-11-29,1011.75
2024-12-02,1011.9167
2024-12-03,1013.1667
2024-12-04,1013.25
2024-12-05,1013.8333
2024-12-06,1015.75
2024-12-09,1016.75
2024-12-10,1017.25
2024-12-11,1017.75
2024-12-12,1018.75
2024-12-13,1020.75
2024-12-16,1021.25
2024-12-17,1021.8333
2024-12-18,1022.75
2024-12-19,1023.25
2024-12-20,1025.4167
2024-12-23,1027.75
2024-12-26,1029.0
2024-12-27,1030.5
2024-12-30,1032.5
2025-01-02,1032.75
2025-01-03,1034.75
2025-01-06,1035.75
2025-01-07,1036.25
2025-01-08,1036.75
2025-01-09,1037.75
2025-01-10,1039.75
2025-01-13,1040.25
2025-01-14,1041.25
2025-01-15,1041.75
2025-01-16,1042.25
2025-01-17,1044.5
2025-01-20,1045.25
2025-01-21,1045.9167
2025-01-22,1047.25
2025-01-23,1047.6667
2025-01-24,1049.5833
2025-01-27,1050.5
2025-01-28,1050.9167
2025-01-29,1051.5833
2025-01-30,1052.5
2025-01-31,1053.5
2025-02-03,1053.9167
2025-02-04,1054.25
2025-02-05,1054.7083
2025-02-06,1054.875
2025-02-07,1055.9167
2025-02-10,1056.375
2025-02-11,1056.625
2025-02-12,1056.875
2025-02-13,1057.4583
2025-02-14,1058.5
2025-02-17,1059.0833
2025-02-18,1059.1667
2025-02-19,1059.375
2025-02-20,1059.875
2025-02-21,1060.875
2025-02-24,1061.125
2025-02-25,1061.625
2025-02-26,1061.875
2025-02-27,1062.375
2025-02-28,1064.375
2025-03-05,1064.375
2025-03-06,1064.625
2025-03-07,1066.0417
2025-03-10,1066.3333
2025-03-11,1066.6667
2025-03-12,1066.875
2025-03-13,1067.125
2025-03-14,1068.5417
2025-03-17,1068.9167
2025-03-18,1069.125
2025-03-19,1069.625
2025-03-20,1069.8333
2025-03-21,1071.3333
2025-03-25,1071.5833
2025-03-26,1072.0833
2025-03-27,1072.2917
2025-03-28,1073.375
2025-03-31,1073.875
2025-04-01,1074.5417
2025-04-03,1074.8333
2025-04-04,1075.875
2025-04-07,1076.3333
2025-04-08,1076.5833
2025-04-09,1077.125
2025-04-10,1077.375
2025-04-11,1078.375
2025-04-14,1182.4167
2025-04-15,1200.8333
2025-04-16,1172.8333
2025-04-21,1070.4167
2025-04-22,1093.3333
2025-04-23,1122.5
2025-04-24,1176.4167
2025-04-25,1174.1667
2025-04-28,1163.1667
2025-04-29,1170.6667
2025-04-30,1172.0
2025-05-05,1178.5
2025-05-06,1203.8333
2025-05-07,1153.5
2025-05-08,1117.5
2025-05-09,1113.5833
2025-05-12,1126.0
2025-05-13,1125.6667
2025-05-14,1129.8333
2025-05-15,1135.5
2025-05-16,1146.1667
2025-05-19,1134.25
2025-05-20,1142.0
2025-05-21,1145.0
2025-05-22,1143.5833
2025-05-23,1137.0
2025-05-26,1139.8333
2025-05-27,1148.0
2025-05-28,1161.0
2025-05-29,1174.5
2025-05-30,1195.3333
2025-06-02,1181.1667
2025-06-03,1184.0
2025-06-04,1184.3333
2025-06-05,1189.6667
2025-06-06,1190.0
2025-06-09,1186.4167
2025-06-10,1187.0
2025-06-11,1184.5
2025-06-12,1185.5
2025-06-13,1187.6667
2025-06-17,1180.0833
2025-06-18,1151.0
2025-06-19,1156.1667
2025-06-23,1167.3333
2025-06-24,1176.0
2025-06-25,1176.3333
2025-06-26,1194.6667
2025-06-27,1189.8333
2025-06-30,1194.0833
2025-07-01,1203.0
2025-07-02,1231.3333
2025-07-03,1226.9167
2025-07-04,1239.8333
2025-07-07,1257.9167
2025-07-08,1258.0
2025-07-10,1261.1667
2025-07-11,1261.5833
2025-07-14,1266.1667
2025-07-15,1277.0
2025-07-16,1259.9167
2025-07-17,1266.25
2025-07-18,1283.8333
2025-07-21,1286.0
2025-07-22,1266.1667
2025-07-23,1259.6667
2025-07-24,1262.0
2025-07-25,1277.75
2025-07-28,1287.3333
2025-07-29,1296.6667
2025-07-30,1294.1667
2025-07-31,1351.8333
2025-08-01,1361.3333
2025-08-04,1361.8333
2025-08-05,1351.1667
2025-08-06,1333.6667
2025-08-07,1331.0833
2025-08-08,1329.4167
2025-08-11,1330.5
2025-08-12,1321.5
2025-08-13,1318.0
2025-08-14,1308.3333
2025-08-18,1298.8333
2025-08-19,1292.3333
2025-08-20,1298.5
2025-08-21,1309.25
2025-08-22,1321.5833
2025-08-25,1344.1667
2025-08-26,1352.3333
2025-08-27,1359.4167
2025-08-28,1343.6667
2025-08-29,1323.8333
2025-09-01,1371.1667
2025-09-02,1368.25
2025-09-03,1360.1667
2025-09-04,1362.3333
2025-09-05,1365.4167
2025-09-08,1422.1667
2025-09-09,1418.6667
2025-09-10,1419.9167
2025-09-11,1427.5833
2025-09-12,1447.1667
2025-09-15,1462.0
2025-09-16,1464.6667
2025-09-17,1471.4167
2025-09-18,1474.25
2025-09-19,1474.75
2025-09-22,1425.6667
2025-09-23,1354.1667
2025-09-24,1343.3333
2025-09-25,1325.0833
2025-09-26,1332.0
2025-09-29,1341.0
2025-09-30,1366.5833
2025-10-01,1423.8333
2025-10-02,1424.75
2025-10-03,1424.75
2025-10-06,1429.75
2025-10-07,1429.75
2025-10-08,1429.75
2025-10-09,1451.75
2025-10-13,1347.6667
2025-10-14,1359.8333
2025-10-15,1373.5
2025-10-16,1387.1667
2025-10-17,1439.5
2025-10-20,1462.8333
2025-10-21,1484.75
2025-10-22,1487.0833
2025-10-23,1484.0
2025-10-24,1485.9167
2025-10-27,1378.9167
2025-10-28,1470.8333
2025-10-29,1451.5
2025-10-30,1433.6667
2025-10-31,1443.0
2025-11-03,1457.4167
2025-11-04,1473.1667
2025-11-05,1447.5
2025-11-07,1441.5
2025-11-10,1419.3333
2025-11-11,1416.5
2025-11-12,1402.0
2025-11-13,1408.8333
2025-11-14,1405.0
2025-11-17,1401.0
2025-11-18,1388.0
2025-11-19,1402.5
2025-11-20,1416.6667
2025-11-25,1442.8333
2025-11-26,1448.5
2025-11-27,1448.0
2025-11-28,1450.75
2025-12-01,1449.0833
2025-12-02,1453.5833
2025-12-03,1453.5
2025-12-04,1449.3333
2025-12-05,1438.5833
2025-12-09,1437.4167
2025-12-10,1439.4167
2025-12-11,1438.25
2025-12-12,1438.4167
2025-12-15,1439.8333
2025-12-16,1451.3333
2025-12-17,1448.5833
2025-12-18,1453.1667
2025-12-19,1452.25
2025-12-22,1450.4167
2025-12-23,1450.5
2025-12-26,1450.9167
2025-12-29,1454.9167
2025-12-30,1459.4167
2026-01-02,1469.613
2026-01-05,1472.7348
2026-01-06,1467.6208
2026-01-07,1466.0309
2026-01-08,1459.5816
2026-01-09,1466.4689
2026-01-12,1466.646
2026-01-13,1463.3168
2026-01-14,1454.3238
2026-01-15,1443.8584
2026-01-16,1431.055
2026-01-19,1432.6913
2026-01-20,1435.6263
2026-01-21,1429.7799
2026-01-22,1427.0331
2026-01-23,1433.1999
2026-01-26,1438.4603
2026-01-27,1441.3245
2026-01-28,1442.6959
2026-01-29,1446.301
2026-01-30,1447.6657
2026-02-02,1451.701
2026-02-03,1447.6651
2026-02-04,1447.6232
2026-02-05,1445.6242
2026-02-06,1430.589
2026-02-09,1423.3639
2026-02-10,1405.427
2026-02-11,1403.6981
2026-02-12,1394.154
2026-02-13,1395.4205
2026-02-18,1401.8091
2026-02-19,1391.9703
2026-02-20,1384.205
2026-02-23,1367.2357
2026-02-24,1377.0942
2026-02-25,1388.5847
2026-02-26,1408.6966
2026-02-27,1408.9662
2026-03-02,1401.5785
2026-03-03,1411.1067
2026-03-04,1401.5797
2026-03-05,1407.1504
2026-03-06,1413.8218
2026-03-09,1418.2781
2026-03-10,1402.3816
2026-03-11,1396.4528
2026-03-12,1399.6749
2026-03-13,1392.9851
2026-03-16,1394.655
2026-03-17,1395.5134
2026-03-18,1399.6042
2026-03-19,1395.5142
2026-03-20,1393.438
2026-03-25,1378.9689
2026-03-26,1370.2909
2026-03-27,1376.0989
2026-03-30,1394.9234
2026-03-31,1382.7578
2026-04-01,1387.7212
2026-04-06,1391.6887
2026-04-07,1395.0979
2026-04-08,1387.0308
2026-04-09,1383.2312
2026-04-10,1373.9033
2026-04-13,1362.8139
2026-04-14,1358.522
2026-04-15,1363.6566
2026-04-16,1352.9774
2026-04-17,1360.0307
2026-04-20,1372.7745
2026-04-21,1379.0516
2026-04-22,1378.1258
2026-04-23,1387.6961
2026-04-24,1397.2063
2026-04-27,1412.9865
2026-04-28,1408.1491
2026-04-29,1395.2866
2026-04-30,1381.0954
2026-05-04,1398.3143
2026-05-05,1395.1909
2026-05-06,1386.2923
2026-05-07,1390.637
2026-05-08,1394.1232
2026-05-11,1399.4749
