TransaccionID,DateKey,Fecha,ProductoID,CentroCostoID,VolumenReal,PrecioRealUnit,CostoRealUnit,IngresosReales,CostoReal,MargenBrutoReal,CanalVenta
TRX-90015847,20240304,2024-03-04,PRD-19,CC-101,180.0,129791.84,48334.39,23362531.88,8700189.67,14662342.21,Distribuidor Mayorista
TRX-90023121,20220715,2022-07-15,PRD-29,CC-202,97.0,7605.27,3576.34,737710.86,346905.36,390805.5,Supermercados
TRX-90009277,20240523,2024-05-23,PRD-10,CC-203,33.0,5982.66,45159.92,197427.7,1490277.29,-1292849.59,Exportacion Directa
TRX-90027119,20230717,2023-07-17,PRD-33,CC-203,186.0,1769.33,13896.44,329096.23,2584738.2,-2255641.97,Exportacion Directa
TRX-90002312,20241022,2024-10-22,PRD-02,CC-202,255.0,141549.78,53913.37,36095193.91,13747909.62,22347284.29,Supermercados
TRX-90029470,20211221,2021-12-21,PRD-36,CC-202,55.0,14646.57,6346.75,805561.42,349071.03,456490.39,Supermercados
TRX-90010387,20210426,2021-04-26,PRD-12,CC-202,128.0,3846.82,1770.92,492393.39,226677.93,265715.46,Supermercados
TRX-90005278,20220920,2022-09-20,PRD-06,CC-101,56.0,10122.32,4897.03,566849.84,274233.7,292616.14,Supermercados
TRX-90014484,20231217,2023-12-17,PRD-17,CC-202,94.0,66574.9,26073.94,6258040.65,2450950.09,3807090.56,Distribuidor Mayorista
TRX-90010204,20250122,2025-01-22,PRD-11,CC-101,155.0,315725.25,100781.04,48937413.87,15621060.61,33316353.26,Supermercados
TRX-90022748,20241016,2024-10-16,PRD-28,CC-202,172.0,171079.18,64895.87,29425618.58,11162090.05,18263528.53,Distribuidor Mayorista
TRX-90014631,20250114,2025-01-14,PRD-17,CC-101,153.0,145193.48,55091.15,22214602.52,8428945.31,13785657.21,Distribuidor Mayorista
TRX-90029971,20240919,2024-09-19,PRD-36,CC-101,83.0,171352.31,79275.69,14222241.98,6579882.2,7642359.78,Supermercados
TRX-90013399,20241123,2024-11-23,PRD-15,CC-203,132.0,9856.19,55586.89,1301017.35,7337469.41,-6036452.06,Exportacion Directa
TRX-90021074,20250212,2025-02-12,PRD-25,CC-202,109.0,64897.16,29659.85,7073789.99,3232923.24,3840866.75,Supermercados
TRX-90013421,20250203,2025-02-03,PRD-15,CC-202,105.0,155198.27,59285.28,16295818.48,6224954.2,10070864.28,Supermercados
TRX-90024052,20221027,2022-10-27,PRD-30,CC-203,112.0,1297.28,6682.2,145295.82,748406.03,-603110.21,Exportacion Directa
TRX-90023411,20240409,2024-04-09,PRD-29,CC-203,219.0,3449.27,24445.45,755389.16,5353554.11,-4598164.95,Exportacion Directa
TRX-90016546,20230812,2023-08-12,PRD-20,CC-203,135.0,4772.32,31639.17,644262.92,4271287.36,-3627024.44,Exportacion Directa
TRX-90001992,20230510,2023-05-10,PRD-02,CC-101,76.0,29396.61,12122.62,2234142.19,921318.9,1312823.29,Canal Horeca
TRX-90019956,20230721,2023-07-21,PRD-24,CC-101,252.0,29796.63,11425.93,7508750.22,2879333.12,4629417.1,Supermercados
TRX-90018551,20241213,2024-12-13,PRD-22,CC-101,245.0,129264.85,52219.64,31669889.33,12793811.98,18876077.35,Distribuidor Mayorista
TRX-90029413,20210908,2021-09-08,PRD-36,CC-101,166.0,13592.09,5852.02,2256286.41,971436.08,1284850.33,Distribuidor Mayorista
TRX-90028187,20250105,2025-01-05,PRD-34,CC-101,151.0,205269.55,96057.16,30995702.72,14504631.18,16491071.54,Canal Horeca
TRX-90030023,20241218,2024-12-18,PRD-36,CC-101,108.0,168336.11,87505.19,18180300.19,9450560.89,8729739.3,Supermercados
TRX-90024749,20210818,2021-08-18,PRD-31,CC-101,201.0,9779.43,3917.13,1965665.06,787342.27,1178322.79,Supermercados
TRX-90019399,20251101,2025-11-01,PRD-23,CC-202,188.0,81915.22,39795.36,15400061.0,7481527.63,7918533.37,Canal Horeca
TRX-90009768,20220512,2022-05-12,PRD-11,CC-202,35.0,28731.95,9583.08,1005618.13,335407.69,670210.44,Distribuidor Mayorista
TRX-90016425,20221106,2022-11-06,PRD-20,CC-203,214.0,2939.39,16821.9,629030.26,3599885.6,-2970855.34,Exportacion Directa
TRX-90010057,20240102,2024-01-02,PRD-11,CC-203,122.0,12074.33,53333.14,1473068.46,6506643.22,-5033574.76,Exportacion Directa
TRX-90021703,20250208,2025-02-08,PRD-26,CC-202,248.0,131049.63,48376.2,32500309.4,11997298.71,20503010.69,Canal Horeca
TRX-90013476,20250803,2025-08-03,PRD-15,CC-101,65.0,172471.75,69027.74,11210663.99,4486803.37,6723860.62,Distribuidor Mayorista
TRX-90022919,20210401,2021-04-01,PRD-29,CC-101,217.0,4228.15,1980.04,917508.16,429668.07,487840.09,Supermercados
TRX-90002147,20240119,2024-01-19,PRD-02,CC-101,27.0,82367.51,31514.42,2223922.69,850889.32,1373033.37,Distribuidor Mayorista
TRX-90003526,20210717,2021-07-17,PRD-04,CC-101,211.0,10538.85,4734.04,2223697.54,998882.44,1224815.1,Canal Horeca
TRX-90023399,20240314,2024-03-14,PRD-29,CC-202,196.0,48188.34,22678.47,9444913.71,4444979.15,4999934.56,Supermercados
TRX-90014495,20231222,2023-12-22,PRD-17,CC-202,112.0,59772.99,26209.42,6694574.7,2935455.18,3759119.52,Supermercados
TRX-90009555,20210311,2021-03-11,PRD-11,CC-203,104.0,1353.58,5594.29,140772.61,581805.65,-441033.04,Exportacion Directa
TRX-90027593,20251220,2025-12-20,PRD-33,CC-101,143.0,202837.66,77627.55,29005785.49,11100740.3,17905045.19,Canal Horeca
TRX-90013479,20250812,2025-08-12,PRD-15,CC-203,176.0,9087.54,67673.89,1599407.68,11910604.68,-10311197.0,Exportacion Directa
TRX-90024049,20221010,2022-10-10,PRD-30,CC-203,215.0,1440.97,6478.05,309808.92,1392781.02,-1082972.1,Exportacion Directa
TRX-90017449,20230807,2023-08-07,PRD-21,CC-202,235.0,17814.9,8757.43,4186501.71,2057997.14,2128504.57,Distribuidor Mayorista
TRX-90022719,20240712,2024-07-12,PRD-28,CC-202,220.0,146422.23,58410.08,32212889.62,12850217.67,19362671.95,Supermercados
TRX-90016092,20210118,2021-01-18,PRD-20,CC-101,227.0,18529.09,6199.39,4206104.22,1407260.55,2798843.67,Canal Horeca
TRX-90029491,20220202,2022-02-02,PRD-36,CC-202,102.0,16109.41,6928.05,1643160.09,706660.84,936499.25,Supermercados
TRX-90022491,20220517,2022-05-17,PRD-28,CC-203,69.0,961.51,6868.12,66344.27,473900.54,-407556.27,Exportacion Directa
TRX-90007773,20211215,2021-12-15,PRD-09,CC-203,240.0,481.36,2798.59,115527.15,671661.13,-556133.98,Exportacion Directa
TRX-90010388,20210411,2021-04-11,PRD-12,CC-101,174.0,3595.23,1757.21,625569.19,305753.81,319815.38,Supermercados
TRX-90028265,20250819,2025-08-19,PRD-34,CC-202,205.0,232574.46,112161.16,47677765.19,22993037.2,24684727.99,Canal Horeca
TRX-90007082,20230909,2023-09-09,PRD-08,CC-101,231.0,97208.59,30413.71,22455184.85,7025565.91,15429618.94,Distribuidor Mayorista
TRX-90015070,20230108,2023-01-08,PRD-18,CC-101,48.0,15616.46,7334.73,749590.3,352067.04,397523.26,Canal Horeca
TRX-90024012,20220805,2022-08-05,PRD-30,CC-203,61.0,1126.62,5944.52,68723.9,362615.6,-293891.7,Exportacion Directa
TRX-90018079,20211122,2021-11-22,PRD-22,CC-202,82.0,9603.59,3920.89,787494.49,321513.16,465981.33,Supermercados
TRX-90029822,20231119,2023-11-19,PRD-36,CC-101,118.0,65705.92,31007.89,7753298.2,3658930.74,4094367.46,Supermercados
TRX-90011186,20211108,2021-11-08,PRD-13,CC-202,84.0,8900.61,3375.75,747651.16,283563.07,464088.09,Supermercados
TRX-90015746,20230507,2023-05-07,PRD-19,CC-203,251.0,1916.47,15030.75,481034.62,3772718.49,-3291683.87,Exportacion Directa
TRX-90004683,20231222,2023-12-22,PRD-05,CC-202,246.0,131916.6,52389.72,32451484.13,12887870.83,19563613.3,Canal Horeca
TRX-90009929,20230501,2023-05-01,PRD-11,CC-202,212.0,61431.11,20401.75,13023396.32,4325170.74,8698225.58,Canal Horeca
TRX-90002695,20210918,2021-09-18,PRD-03,CC-101,190.0,19006.14,6635.1,3611166.05,1260668.08,2350497.97,Supermercados
TRX-90019702,20220404,2022-04-04,PRD-24,CC-101,91.0,11381.52,4648.74,1035718.34,423035.57,612682.77,Supermercados
TRX-90006200,20221103,2022-11-03,PRD-07,CC-203,220.0,991.48,8537.03,218125.41,1878146.94,-1660021.53,Exportacion Directa
TRX-90022904,20210223,2021-02-23,PRD-29,CC-101,75.0,3642.03,1689.53,273152.32,126714.97,146437.35,Distribuidor Mayorista
TRX-90013911,20240702,2024-07-02,PRD-16,CC-202,206.0,62328.28,31029.45,12839625.6,6392066.29,6447559.31,Canal Horeca
TRX-90011850,20250302,2025-03-02,PRD-13,CC-203,205.0,7751.69,50972.3,1589096.02,10449322.49,-8860226.47,Exportacion Directa
TRX-90028274,20250923,2025-09-23,PRD-34,CC-101,86.0,237656.28,111714.31,20438439.88,9607430.38,10831009.5,Supermercados
TRX-90025186,20240102,2024-01-02,PRD-31,CC-101,92.0,86195.44,33040.23,7929980.84,3039700.77,4890280.07,Canal Horeca
TRX-90003141,20231214,2023-12-14,PRD-03,CC-202,245.0,135790.46,42493.81,33268661.54,10410983.03,22857678.51,Supermercados
TRX-90010690,20231014,2023-10-14,PRD-12,CC-202,90.0,20301.43,9411.39,1827128.9,847024.99,980103.91,Supermercados
TRX-90003507,20210503,2021-05-03,PRD-04,CC-202,108.0,9928.25,4495.27,1072250.84,485489.05,586761.79,Supermercados
TRX-90023546,20241224,2024-12-24,PRD-29,CC-101,62.0,66057.91,32462.27,4095590.36,2012660.59,2082929.77,Supermercados
TRX-90008593,20250806,2025-08-06,PRD-09,CC-101,85.0,88925.85,44416.59,7558697.03,3775409.84,3783287.19,Canal Horeca
TRX-90005943,20251207,2025-12-07,PRD-06,CC-101,226.0,101981.03,52249.94,23047712.25,11808486.93,11239225.32,Supermercados
TRX-90002720,20211025,2021-10-25,PRD-03,CC-101,60.0,20139.91,6614.47,1208394.44,396868.32,811526.12,Canal Horeca
TRX-90008688,20210109,2021-01-09,PRD-10,CC-202,28.0,7971.12,2990.7,223191.22,83739.7,139451.52,Supermercados
TRX-90016515,20230724,2023-07-24,PRD-20,CC-202,100.0,83824.7,29228.39,8382470.15,2922838.74,5459631.41,Canal Horeca
TRX-90025945,20221221,2022-12-21,PRD-32,CC-101,236.0,22231.2,8425.06,5246563.5,1988313.16,3258250.34,Supermercados
TRX-90009769,20220510,2022-05-10,PRD-11,CC-203,30.0,2864.6,9399.18,85938.11,281975.26,-196037.15,Exportacion Directa
TRX-90017904,20251114,2025-11-14,PRD-21,CC-101,259.0,84066.37,42931.17,21773190.31,11119172.53,10654017.78,Distribuidor Mayorista
TRX-90029285,20251110,2025-11-10,PRD-35,CC-101,119.0,238671.01,117851.34,28401850.46,14024309.06,14377541.4,Canal Horeca
TRX-90007515,20251114,2025-11-14,PRD-08,CC-101,27.0,391224.92,130778.96,10563072.83,3531031.82,7032041.01,Canal Horeca
TRX-90007589,20210424,2021-04-24,PRD-09,CC-202,66.0,4386.09,2231.76,289482.16,147296.22,142185.94,Supermercados
TRX-90013655,20220503,2022-05-03,PRD-16,CC-101,129.0,7578.09,3579.21,977573.39,461718.3,515855.09,Supermercados
TRX-90022964,20210803,2021-08-03,PRD-29,CC-203,20.0,369.55,2201.42,7391.01,44028.4,-36637.39,Exportacion Directa
TRX-90022811,20250714,2025-07-14,PRD-28,CC-101,57.0,205563.28,82225.7,11717107.22,4686864.81,7030242.41,Distribuidor Mayorista
TRX-90019168,20240517,2024-05-17,PRD-23,CC-202,235.0,49320.36,25385.65,11590284.94,5965627.59,5624657.35,Canal Horeca
TRX-90019100,20231019,2023-10-19,PRD-23,CC-101,112.0,21877.01,10251.86,2450225.03,1148208.43,1302016.6,Supermercados
TRX-90029788,20230911,2023-09-11,PRD-36,CC-202,84.0,55353.18,25174.67,4649667.33,2114672.04,2534995.29,Canal Horeca
TRX-90013687,20220802,2022-08-02,PRD-16,CC-101,241.0,8893.93,4200.5,2143436.16,1012319.94,1131116.22,Supermercados
TRX-90018007,20210608,2021-06-08,PRD-22,CC-203,252.0,697.54,3223.41,175779.95,812299.09,-636519.14,Exportacion Directa
TRX-90006831,20220506,2022-05-06,PRD-08,CC-203,123.0,2737.12,10164.82,336665.24,1250272.99,-913607.75,Exportacion Directa
TRX-90009997,20230923,2023-09-23,PRD-11,CC-203,248.0,6903.62,30270.05,1712096.79,7506972.21,-5794875.42,Exportacion Directa
TRX-90027346,20240906,2024-09-06,PRD-33,CC-203,48.0,9494.49,53424.6,455735.31,2564380.57,-2108645.26,Exportacion Directa
TRX-90002764,20220123,2022-01-23,PRD-03,CC-203,131.0,1868.38,7464.16,244757.39,977805.3,-733047.91,Exportacion Directa
TRX-90028642,20221118,2022-11-18,PRD-35,CC-101,63.0,28514.0,13361.84,1796382.03,841795.63,954586.4,Supermercados
TRX-90013681,20220827,2022-08-27,PRD-16,CC-203,178.0,498.52,4107.36,88735.7,731109.9,-642374.2,Exportacion Directa
TRX-90004405,20220504,2022-05-04,PRD-05,CC-202,89.0,27267.27,11475.07,2426787.42,1021281.44,1405505.98,Supermercados
TRX-90018796,20210821,2021-08-21,PRD-23,CC-203,176.0,362.25,2070.8,63755.85,364460.75,-300704.9,Exportacion Directa
TRX-90008507,20250410,2025-04-10,PRD-09,CC-202,122.0,85470.14,42196.67,10427356.99,5147993.52,5279363.47,Canal Horeca
TRX-90016978,20210619,2021-06-19,PRD-21,CC-202,20.0,4555.76,2107.73,91115.29,42154.53,48960.76,Supermercados
TRX-90015462,20210217,2021-02-17,PRD-19,CC-101,183.0,9969.7,3686.1,1824455.93,674556.82,1149899.11,Canal Horeca
TRX-90007470,20250924,2025-09-24,PRD-08,CC-203,154.0,32829.51,125487.7,5055744.37,19325106.05,-14269361.68,Exportacion Directa
TRX-90025821,20220617,2022-06-17,PRD-32,CC-203,92.0,1248.87,5999.69,114896.0,551971.84,-437075.84,Exportacion Directa
TRX-90009961,20230709,2023-07-09,PRD-11,CC-202,101.0,67494.3,23512.39,6816924.62,2374751.43,4442173.19,Distribuidor Mayorista
TRX-90003807,20230722,2023-07-22,PRD-04,CC-202,53.0,35803.49,17244.07,1897585.05,913935.6,983649.45,Supermercados
TRX-90013932,20241002,2024-10-02,PRD-16,CC-101,83.0,66968.09,33942.41,5558351.28,2817220.07,2741131.21,Supermercados
TRX-90030038,20250102,2025-01-02,PRD-36,CC-202,54.0,193337.41,87680.65,10440220.04,4734755.31,5705464.73,Supermercados
TRX-90020768,20230210,2023-02-10,PRD-25,CC-202,74.0,10597.95,4757.48,784248.48,352053.79,432194.69,Supermercados
TRX-90024632,20251123,2025-11-23,PRD-30,CC-202,210.0,169027.17,64450.64,35495705.77,13534634.65,21961071.12,Supermercados
TRX-90013277,20231015,2023-10-15,PRD-15,CC-202,105.0,46871.94,18604.07,4921553.52,1953427.05,2968126.47,Distribuidor Mayorista
TRX-90006056,20210913,2021-09-13,PRD-07,CC-202,216.0,10581.13,4078.25,2285524.06,880901.61,1404622.45,Supermercados
TRX-90016053,20251017,2025-10-17,PRD-19,CC-203,46.0,11804.16,90142.29,542991.23,4146545.24,-3603554.01,Exportacion Directa
TRX-90019305,20250516,2025-05-16,PRD-23,CC-203,251.0,4936.72,35776.57,1239117.59,8979919.94,-7740802.35,Exportacion Directa
TRX-90024241,20231103,2023-11-03,PRD-30,CC-203,73.0,2293.96,18398.17,167459.13,1343066.58,-1175607.45,Exportacion Directa
TRX-90019098,20231007,2023-10-07,PRD-23,CC-101,250.0,21106.41,10370.18,5276601.77,2592544.36,2684057.41,Supermercados
TRX-90004761,20240726,2024-07-26,PRD-05,CC-202,250.0,244579.55,101000.05,61144887.6,25250013.74,35894873.86,Canal Horeca
TRX-90006049,20210920,2021-09-20,PRD-07,CC-101,120.0,11247.44,4068.12,1349692.68,488174.68,861518.0,Canal Horeca
TRX-90023132,20220821,2022-08-21,PRD-29,CC-101,105.0,8098.77,3780.24,850370.81,396925.26,453445.55,Supermercados
TRX-90009606,20210619,2021-06-19,PRD-11,CC-101,154.0,17496.84,6052.82,2694512.64,932134.9,1762377.74,Distribuidor Mayorista
TRX-90022096,20230713,2023-07-13,PRD-27,CC-101,101.0,21233.54,10645.36,2144587.13,1075181.23,1069405.9,Supermercados
TRX-90003940,20240719,2024-07-19,PRD-04,CC-202,152.0,124047.98,64424.57,18855292.26,9792535.28,9062756.98,Distribuidor Mayorista
TRX-90027474,20250506,2025-05-06,PRD-33,CC-203,150.0,13341.87,65275.72,2001280.82,9791358.07,-7790077.25,Exportacion Directa
TRX-90020750,20221220,2022-12-20,PRD-25,CC-101,210.0,8978.33,4269.63,1885449.17,896622.02,988827.15,Supermercados
TRX-90021679,20241111,2024-11-11,PRD-26,CC-202,221.0,114251.64,44429.84,25249611.38,9818994.63,15430616.75,Supermercados
TRX-90011522,20230625,2023-06-25,PRD-13,CC-203,96.0,1840.6,10154.85,176697.51,974865.16,-798167.65,Exportacion Directa
TRX-90017461,20230818,2023-08-18,PRD-21,CC-101,232.0,18606.22,8961.56,4316643.25,2079080.97,2237562.28,Supermercados
TRX-90023945,20220421,2022-04-21,PRD-30,CC-203,60.0,1060.32,4782.59,63619.0,286955.29,-223336.29,Exportacion Directa
TRX-90025595,20210522,2021-05-22,PRD-32,CC-203,121.0,824.12,3552.07,99718.05,429800.24,-330082.19,Exportacion Directa
TRX-90022793,20250408,2025-04-08,PRD-28,CC-203,27.0,11399.09,73658.53,307775.42,1988780.19,-1681004.77,Exportacion Directa
TRX-90022830,20250827,2025-08-27,PRD-28,CC-203,242.0,8510.64,79470.95,2059574.0,19231968.87,-17172394.87,Exportacion Directa
TRX-90001121,20220411,2022-04-11,PRD-01,CC-202,41.0,7120.37,3498.63,291935.01,143443.87,148491.14,Canal Horeca
TRX-90001344,20240316,2024-03-16,PRD-01,CC-202,52.0,46501.53,25482.88,2418079.77,1325109.88,1092969.89,Canal Horeca
TRX-90007141,20231226,2023-12-26,PRD-08,CC-203,126.0,11956.68,48125.29,1506542.12,6063786.65,-4557244.53,Exportacion Directa
TRX-90027819,20220704,2022-07-04,PRD-34,CC-101,20.0,24648.93,10292.28,492978.57,205845.5,287133.07,Supermercados
TRX-90026361,20241018,2024-10-18,PRD-32,CC-202,222.0,145602.25,55736.23,32323699.4,12373443.48,19950255.92,Distribuidor Mayorista
TRX-90009033,20230218,2023-02-18,PRD-10,CC-101,130.0,23789.31,9541.7,3092610.15,1240421.52,1852188.63,Distribuidor Mayorista
TRX-90021927,20211206,2021-12-06,PRD-27,CC-202,94.0,7270.78,3288.73,683453.14,309140.27,374312.87,Supermercados
TRX-90014146,20210715,2021-07-15,PRD-17,CC-202,204.0,9426.44,3538.27,1922993.81,721806.75,1201187.06,Distribuidor Mayorista
TRX-90003130,20231215,2023-12-15,PRD-03,CC-202,44.0,138938.91,45325.9,6113312.23,1994339.66,4118972.57,Canal Horeca
TRX-90011801,20241125,2024-11-25,PRD-13,CC-202,252.0,113122.71,44349.07,28506922.71,11175966.51,17330956.2,Distribuidor Mayorista
TRX-90026641,20210113,2021-01-13,PRD-33,CC-202,84.0,8623.8,3029.82,724399.04,254505.06,469893.98,Distribuidor Mayorista
TRX-90006917,20221026,2022-10-26,PRD-08,CC-203,236.0,2307.83,13708.8,544647.41,3235277.71,-2690630.3,Exportacion Directa
TRX-90029531,20220519,2022-05-19,PRD-36,CC-101,133.0,18334.58,8270.78,2438499.59,1100013.73,1338485.86,Canal Horeca
TRX-90029780,20230907,2023-09-07,PRD-36,CC-202,198.0,54467.98,24686.86,10784659.87,4887998.94,5896660.93,Distribuidor Mayorista
TRX-90013171,20221124,2022-11-24,PRD-15,CC-101,116.0,19580.28,7998.06,2271312.97,927775.11,1343537.86,Canal Horeca
TRX-90026942,20220818,2022-08-18,PRD-33,CC-202,203.0,17063.4,6859.07,3463870.24,1392391.35,2071478.89,Supermercados
TRX-90006767,20220105,2022-01-05,PRD-08,CC-101,162.0,22942.47,8013.7,3716680.03,1298219.6,2418460.43,Supermercados
TRX-90017447,20230815,2023-08-15,PRD-21,CC-101,114.0,16838.57,9001.99,1919596.98,1026227.2,893369.78,Supermercados
TRX-90008959,20220917,2022-09-17,PRD-10,CC-101,52.0,19012.49,7281.6,988649.62,378643.45,610006.17,Supermercados
TRX-90016497,20230614,2023-06-14,PRD-20,CC-202,26.0,89096.46,26884.73,2316507.97,699003.02,1617504.95,Supermercados
TRX-90019728,20220616,2022-06-16,PRD-24,CC-101,246.0,12746.55,5146.8,3135651.79,1266112.87,1869538.92,Supermercados
TRX-90001818,20220609,2022-06-09,PRD-02,CC-101,186.0,15236.15,5733.69,2833923.04,1066466.06,1767456.98,Canal Horeca
TRX-90024901,20220603,2022-06-03,PRD-31,CC-203,104.0,1136.48,6111.41,118194.4,635586.29,-517391.89,Exportacion Directa
TRX-90006882,20220808,2022-08-08,PRD-08,CC-203,222.0,2423.36,12112.03,537985.55,2688870.06,-2150884.51,Exportacion Directa
TRX-90024151,20230624,2023-06-24,PRD-30,CC-203,211.0,1971.42,11165.79,415969.13,2355981.8,-1940012.67,Exportacion Directa
TRX-90003680,20220803,2022-08-03,PRD-04,CC-203,236.0,1159.54,8506.67,273652.17,2007574.65,-1733922.48,Exportacion Directa
TRX-90022211,20240723,2024-07-23,PRD-27,CC-202,219.0,77683.7,37339.38,17012731.26,8177324.43,8835406.83,Distribuidor Mayorista
TRX-90028701,20230222,2023-02-22,PRD-35,CC-101,192.0,35786.09,15591.18,6870929.23,2993506.94,3877422.29,Supermercados
TRX-90028445,20211023,2021-10-23,PRD-35,CC-101,175.0,15989.97,6887.93,2798245.26,1205388.42,1592856.84,Canal Horeca
TRX-90019785,20220821,2022-08-21,PRD-24,CC-101,59.0,15053.23,5781.58,888140.84,341113.5,547027.34,Supermercados
TRX-90019817,20221020,2022-10-20,PRD-24,CC-203,215.0,1067.7,6501.34,229555.45,1397789.13,-1168233.68,Exportacion Directa
TRX-90029119,20250108,2025-01-08,PRD-35,CC-101,119.0,215112.55,97320.23,25598393.1,11581107.92,14017285.18,Distribuidor Mayorista
TRX-90013528,20210215,2021-02-15,PRD-16,CC-202,88.0,3928.21,1968.8,345682.48,173254.59,172427.89,Distribuidor Mayorista
TRX-90027292,20240626,2024-06-26,PRD-33,CC-101,101.0,130840.09,47377.96,13214848.93,4785173.9,8429675.03,Supermercados
TRX-90018247,20221212,2022-12-12,PRD-22,CC-202,130.0,19175.57,7582.1,2492823.87,985672.9,1507150.97,Supermercados
TRX-90023178,20221106,2022-11-06,PRD-29,CC-202,20.0,9512.29,4519.62,190245.76,90392.43,99853.33,Canal Horeca
TRX-90015081,20230211,2023-02-11,PRD-18,CC-202,237.0,15589.53,7762.11,3694719.46,1839619.09,1855100.37,Supermercados
TRX-90013835,20231108,2023-11-08,PRD-16,CC-203,117.0,1176.19,12963.71,137614.64,1516754.07,-1379139.43,Exportacion Directa
TRX-90023914,20220206,2022-02-06,PRD-30,CC-101,62.0,10728.09,4171.84,665141.66,258654.15,406487.51,Supermercados
TRX-90025887,20220912,2022-09-12,PRD-32,CC-203,206.0,1575.32,7162.89,324516.05,1475555.17,-1151039.12,Exportacion Directa
TRX-90004907,20250601,2025-06-01,PRD-05,CC-101,204.0,313326.88,131203.58,63918684.03,26765529.69,37153154.34,Canal Horeca
TRX-90002253,20240719,2024-07-19,PRD-02,CC-202,183.0,130025.16,48338.21,23794604.76,8845892.04,14948712.72,Canal Horeca
TRX-90001284,20230915,2023-09-15,PRD-01,CC-101,94.0,23201.95,11067.07,2180982.88,1040304.59,1140678.29,Distribuidor Mayorista
TRX-90015505,20210509,2021-05-09,PRD-19,CC-202,186.0,11735.7,4379.28,2182839.77,814546.49,1368293.28,Supermercados
TRX-90019777,20220816,2022-08-16,PRD-24,CC-203,211.0,1086.54,5996.33,229260.29,1265225.73,-1035965.44,Exportacion Directa
TRX-90030103,20250603,2025-06-03,PRD-36,CC-202,159.0,207828.3,97774.35,33044699.32,15546121.5,17498577.82,Supermercados
TRX-90017769,20250302,2025-03-02,PRD-21,CC-101,50.0,74973.47,36617.48,3748673.61,1830873.91,1917799.7,Supermercados
TRX-90015009,20220908,2022-09-08,PRD-18,CC-101,192.0,12639.0,5716.28,2426688.61,1097525.69,1329162.92,Supermercados
TRX-90027563,20250914,2025-09-14,PRD-33,CC-101,182.0,178344.61,71425.19,32458718.32,12999384.01,19459334.31,Distribuidor Mayorista
TRX-90030054,20250213,2025-02-13,PRD-36,CC-101,21.0,180087.27,90091.08,3781832.58,1891912.65,1889919.93,Canal Horeca
