TransaccionID,DateKey,Fecha,ProductoID,CentroCostoID,VolumenReal,PrecioRealUnit,CostoRealUnit,IngresosReales,CostoReal,MargenBrutoReal,CanalVenta
TRX-90072936,20250806,2025-08-06,PRD-35,CC-202,31.0,238270.22,108726.92,7386376.72,3370534.67,4015842.05,Supermercados
TRX-90056124,20251111,2025-11-11,PRD-25,CC-202,117.0,68911.41,36372.46,8062635.22,4255577.98,3807057.24,Supermercados
TRX-90025155,20221116,2022-11-16,PRD-14,CC-202,63.0,11011.84,5247.42,693746.11,330587.53,363158.58,Canal Horeca
TRX-90019419,20250805,2025-08-05,PRD-10,CC-202,248.0,176425.65,67660.86,43753560.5,16779894.44,26973666.06,Canal Horeca
TRX-90055165,20250426,2025-04-26,PRD-25,CC-202,180.0,66507.34,32051.86,11971320.7,5769334.61,6201986.09,Supermercados
TRX-90063010,20241109,2024-11-09,PRD-29,CC-101,77.0,63383.02,31488.04,4880492.62,2424579.06,2455913.56,Supermercados
TRX-90047372,20220912,2022-09-12,PRD-24,CC-203,189.0,1386.78,6178.5,262101.45,1167735.6,-905634.15,Exportacion Directa
TRX-90015578,20210401,2021-04-01,PRD-09,CC-101,104.0,4705.09,2170.38,489329.31,225719.89,263609.42,Supermercados
TRX-90018756,20220504,2022-05-04,PRD-10,CC-203,245.0,881.17,5620.03,215885.82,1376908.06,-1161022.24,Exportacion Directa
TRX-90002454,20221103,2022-11-03,PRD-01,CC-203,147.0,723.56,5201.99,106363.77,764692.07,-658328.3,Exportacion Directa
TRX-90024236,20210606,2021-06-06,PRD-14,CC-203,71.0,372.08,2252.61,26417.34,159935.29,-133517.95,Exportacion Directa
TRX-90016853,20230416,2023-04-16,PRD-09,CC-202,99.0,14894.72,7173.2,1474577.25,710146.79,764430.46,Canal Horeca
TRX-90020884,20220819,2022-08-19,PRD-12,CC-202,24.0,7229.47,3499.73,173507.37,83993.5,89513.87,Supermercados
TRX-90060768,20220521,2022-05-21,PRD-29,CC-202,104.0,6784.53,3162.65,705590.77,328915.94,376674.83,Supermercados
TRX-90063385,20250520,2025-05-20,PRD-29,CC-202,119.0,73164.59,38297.54,8706585.97,4557407.84,4149178.13,Supermercados
TRX-90021466,20230513,2023-05-13,PRD-12,CC-202,191.0,12087.75,6428.7,2308760.46,1227881.01,1080879.45,Canal Horeca
TRX-90036058,20220209,2022-02-09,PRD-19,CC-203,166.0,992.53,5897.98,164759.64,979064.22,-814304.58,Exportacion Directa
TRX-90041644,20241225,2024-12-25,PRD-22,CC-202,122.0,144081.12,50095.84,17577897.12,6111692.28,11466204.84,Canal Horeca
TRX-90040428,20250308,2025-03-08,PRD-21,CC-101,249.0,71711.54,36383.79,17856174.27,9059562.7,8796611.57,Supermercados
TRX-90055768,20250904,2025-09-04,PRD-25,CC-202,248.0,73213.15,34691.4,18156860.84,8603467.39,9553393.45,Canal Horeca
TRX-90020063,20210617,2021-06-17,PRD-12,CC-202,257.0,3930.52,1894.84,1010144.27,486974.83,523169.44,Distribuidor Mayorista
TRX-90027685,20230517,2023-05-17,PRD-15,CC-202,192.0,29533.5,11554.33,5670432.69,2218431.15,3452001.54,Canal Horeca
TRX-90015242,20211025,2021-10-25,PRD-08,CC-203,140.0,2105.52,7298.55,294772.18,1021797.28,-727025.1,Exportacion Directa
TRX-90043580,20221013,2022-10-13,PRD-23,CC-101,29.0,9002.2,4184.1,261063.67,121338.95,139724.72,Canal Horeca
TRX-90018158,20250608,2025-06-08,PRD-09,CC-202,258.0,90224.0,40931.98,23277792.49,10560451.35,12717341.14,Supermercados
TRX-90013653,20241211,2024-12-11,PRD-06,CC-101,178.0,78476.01,39044.76,13968730.34,6949967.19,7018763.15,Distribuidor Mayorista
TRX-90042139,20210526,2021-05-26,PRD-23,CC-202,204.0,4091.91,1911.48,834750.15,389942.31,444807.84,Canal Horeca
TRX-90065831,20241011,2024-10-11,PRD-31,CC-202,43.0,148609.04,56567.6,6390188.79,2432406.59,3957782.2,Canal Horeca
TRX-90029395,20220124,2022-01-24,PRD-16,CC-101,126.0,5789.61,2808.34,729490.32,353851.2,375639.12,Supermercados
TRX-90051170,20220827,2022-08-27,PRD-25,CC-202,94.0,6821.34,3381.29,641206.15,317841.63,323364.52,Canal Horeca
TRX-90036241,20221001,2022-10-01,PRD-19,CC-202,185.0,24108.9,9493.79,4460146.62,1756350.78,2703795.84,Canal Horeca
TRX-90066045,20250823,2025-08-23,PRD-31,CC-202,192.0,185750.69,68404.27,35664132.12,13133619.07,22530513.05,Distribuidor Mayorista
TRX-90047490,20221217,2022-12-17,PRD-24,CC-202,237.0,17967.43,7054.62,4258282.09,1671943.93,2586338.16,Canal Horeca
TRX-90046872,20210725,2021-07-25,PRD-24,CC-203,30.0,683.38,3285.13,20501.48,98553.83,-78052.35,Exportacion Directa
TRX-90014895,20240220,2024-02-20,PRD-07,CC-101,190.0,98916.14,39615.12,18794066.41,7526872.45,11267193.96,Distribuidor Mayorista
TRX-90023989,20210103,2021-01-03,PRD-14,CC-202,218.0,4071.4,1936.36,887564.8,422125.48,465439.32,Supermercados
TRX-90067954,20220519,2022-05-19,PRD-34,CC-202,212.0,20850.02,9493.74,4420203.98,2012673.83,2407530.15,Supermercados
TRX-90050063,20211126,2021-11-26,PRD-25,CC-202,50.0,4627.5,2075.08,231374.88,103754.25,127620.63,Canal Horeca
TRX-90017897,20250103,2025-01-03,PRD-09,CC-101,134.0,83561.04,38428.1,11197179.86,5149364.97,6047814.89,Supermercados
TRX-90050432,20220308,2022-03-08,PRD-25,CC-202,123.0,5392.45,2580.3,663271.74,317377.12,345894.62,Distribuidor Mayorista
TRX-90024097,20210416,2021-04-16,PRD-14,CC-202,138.0,4500.03,2183.41,621003.79,301310.13,319693.66,Supermercados
TRX-90019930,20210422,2021-04-22,PRD-12,CC-202,154.0,3690.26,1763.14,568300.62,271523.18,296777.44,Canal Horeca
TRX-90047994,20240406,2024-04-06,PRD-24,CC-203,43.0,6774.23,36932.89,291292.0,1588114.13,-1296822.13,Exportacion Directa
TRX-90065058,20220118,2022-01-18,PRD-31,CC-203,147.0,1225.42,4501.38,180136.91,661702.95,-481566.04,Exportacion Directa
TRX-90056410,20210921,2021-09-21,PRD-26,CC-203,46.0,703.84,3059.31,32376.78,140728.3,-108351.52,Exportacion Directa
TRX-90052136,20230420,2023-04-20,PRD-25,CC-202,229.0,11620.88,5573.26,2661182.36,1276275.64,1384906.72,Supermercados
TRX-90039492,20231201,2023-12-01,PRD-21,CC-101,59.0,32851.47,15115.0,1938236.92,891785.1,1046451.82,Supermercados
TRX-90007800,20221015,2022-10-15,PRD-04,CC-202,48.0,20022.64,9537.98,961086.55,457822.95,503263.6,Canal Horeca
TRX-90030539,20230507,2023-05-07,PRD-16,CC-101,101.0,14879.13,7260.13,1502791.84,733272.88,769518.96,Supermercados
TRX-90068494,20230426,2023-04-26,PRD-34,CC-202,113.0,38841.63,18514.49,4389104.28,2092137.28,2296967.0,Supermercados
TRX-90028653,20210401,2021-04-01,PRD-16,CC-202,127.0,4626.55,2060.63,587571.33,261699.59,325871.74,Supermercados
TRX-90044392,20230814,2023-08-14,PRD-23,CC-202,131.0,16870.87,8225.2,2210084.34,1077500.65,1132583.69,Supermercados
TRX-90076458,20231026,2023-10-26,PRD-36,CC-101,231.0,59815.85,27832.3,13817462.08,6429260.2,7388201.88,Canal Horeca
TRX-90054321,20240911,2024-09-11,PRD-25,CC-101,171.0,54854.94,26610.21,9380194.22,4550346.33,4829847.89,Supermercados
TRX-90072541,20241203,2024-12-03,PRD-35,CC-202,203.0,212409.3,95341.95,43119087.16,19354416.46,23764670.7,Supermercados
TRX-90029315,20211215,2021-12-15,PRD-16,CC-202,46.0,5577.97,2676.39,256586.4,123113.75,133472.65,Canal Horeca
TRX-90014460,20210811,2021-08-11,PRD-07,CC-101,101.0,10877.18,3946.66,1098594.82,398613.15,699981.67,Supermercados
TRX-90003637,20240720,2024-07-20,PRD-01,CC-202,162.0,61324.95,30464.41,9934641.6,4935234.28,4999407.32,Supermercados
TRX-90077399,20240822,2024-08-22,PRD-36,CC-101,194.0,161436.52,75869.92,31318685.85,14718763.95,16599921.9,Supermercados
TRX-90005003,20211121,2021-11-21,PRD-02,CC-101,186.0,10234.13,4268.42,1903548.38,793925.78,1109622.6,Canal Horeca
TRX-90077484,20240923,2024-09-23,PRD-36,CC-202,78.0,165189.1,75542.92,12884749.78,5892347.86,6992401.92,Supermercados
TRX-90013715,20250127,2025-01-27,PRD-06,CC-202,220.0,82206.65,39739.29,18085462.93,8742644.45,9342818.48,Supermercados
TRX-90017498,20240512,2024-05-12,PRD-09,CC-202,150.0,62752.09,28974.35,9412813.36,4346152.52,5066660.84,Distribuidor Mayorista
TRX-90026898,20251022,2025-10-22,PRD-14,CC-202,153.0,89143.98,44244.17,13639028.87,6769357.37,6869671.5,Supermercados
TRX-90065055,20220108,2022-01-08,PRD-31,CC-101,214.0,12637.96,4489.59,2704522.54,960771.67,1743750.87,Canal Horeca
TRX-90060315,20211026,2021-10-26,PRD-29,CC-202,247.0,5085.74,2288.91,1256178.31,565361.93,690816.38,Distribuidor Mayorista
TRX-90045396,20240813,2024-08-13,PRD-23,CC-101,204.0,55922.13,27544.51,11408114.94,5619080.71,5789034.23,Canal Horeca
TRX-90024971,20220909,2022-09-09,PRD-14,CC-203,87.0,672.97,4533.72,58548.01,394433.57,-335885.56,Exportacion Directa
TRX-90021243,20230107,2023-01-07,PRD-12,CC-202,222.0,9997.55,4601.22,2219455.62,1021470.4,1197985.22,Distribuidor Mayorista
TRX-90019369,20250523,2025-05-23,PRD-10,CC-202,52.0,168465.48,62666.97,8760204.8,3258682.53,5501522.27,Distribuidor Mayorista
TRX-90018597,20210701,2021-07-01,PRD-10,CC-203,198.0,798.52,3642.58,158106.53,721230.35,-563123.82,Exportacion Directa
TRX-90070163,20210212,2021-02-12,PRD-35,CC-202,233.0,11608.05,5106.34,2704675.46,1189777.62,1514897.84,Canal Horeca
TRX-90061920,20230820,2023-08-20,PRD-29,CC-202,245.0,17752.0,8719.83,4349239.37,2136359.46,2212879.91,Supermercados
TRX-90032928,20251225,2025-12-25,PRD-16,CC-202,145.0,100285.13,46540.84,14541344.16,6748422.16,7792922.0,Supermercados
TRX-90007180,20211117,2021-11-17,PRD-04,CC-101,134.0,11685.02,5276.31,1565792.08,707025.57,858766.51,Distribuidor Mayorista
TRX-90007570,20220607,2022-06-07,PRD-04,CC-202,179.0,15804.73,7861.73,2829046.63,1407249.39,1421797.24,Canal Horeca
TRX-90006973,20210807,2021-08-07,PRD-04,CC-101,85.0,10995.6,4759.43,934626.07,404551.87,530074.2,Supermercados
TRX-90027491,20220809,2022-08-09,PRD-15,CC-101,219.0,17243.2,6696.83,3776261.19,1466606.44,2309654.75,Supermercados
TRX-90059779,20210419,2021-04-19,PRD-29,CC-202,131.0,4099.47,1916.69,537030.0,251086.97,285943.03,Canal Horeca
TRX-90062791,20240815,2024-08-15,PRD-29,CC-101,92.0,60497.89,29462.63,5565805.67,2710561.55,2855244.12,Supermercados
TRX-90048885,20210310,2021-03-10,PRD-25,CC-101,178.0,3465.13,1603.79,616792.58,285474.99,331317.59,Distribuidor Mayorista
TRX-90004683,20251202,2025-12-02,PRD-01,CC-202,227.0,93016.98,48910.05,21114854.11,11102582.23,10012271.88,Supermercados
TRX-90045582,20241110,2024-11-10,PRD-23,CC-101,168.0,62209.6,31732.74,10451212.57,5331100.01,5120112.56,Canal Horeca
TRX-90077076,20240509,2024-05-09,PRD-36,CC-101,171.0,145596.16,66168.05,24896943.42,11314737.16,13582206.26,Canal Horeca
TRX-90015123,20250821,2025-08-21,PRD-07,CC-203,88.0,11830.78,72832.08,1041108.56,6409222.85,-5368114.29,Exportacion Directa
TRX-90058993,20231116,2023-11-16,PRD-28,CC-202,178.0,65333.99,25735.55,11629450.43,4580928.57,7048521.86,Supermercados
TRX-90009578,20250624,2025-06-24,PRD-04,CC-101,117.0,171294.82,85134.21,20041494.22,9960702.23,10080791.99,Supermercados
TRX-90002043,20220623,2022-06-23,PRD-01,CC-202,46.0,7731.29,3736.66,355639.46,171886.48,183752.98,Canal Horeca
TRX-90070952,20220605,2022-06-05,PRD-35,CC-202,204.0,21133.15,9757.15,4311162.95,1990458.74,2320704.21,Supermercados
TRX-90033261,20220926,2022-09-26,PRD-17,CC-203,142.0,1442.87,7096.12,204887.87,1007648.78,-802760.91,Exportacion Directa
TRX-90061857,20230821,2023-08-21,PRD-29,CC-101,99.0,17945.17,8312.34,1776571.51,822921.56,953649.95,Canal Horeca
TRX-90069665,20250427,2025-04-27,PRD-34,CC-202,200.0,225306.15,105898.37,45061230.33,21179674.58,23881555.75,Supermercados
TRX-90034783,20230823,2023-08-23,PRD-18,CC-202,155.0,25716.98,12184.4,3986131.42,1888582.68,2097548.74,Canal Horeca
TRX-90017289,20231216,2023-12-16,PRD-09,CC-101,195.0,34168.74,17584.61,6662904.75,3428997.98,3233906.77,Canal Horeca
TRX-90048785,20210227,2021-02-27,PRD-25,CC-203,53.0,290.26,1504.82,15383.67,79755.49,-64371.82,Exportacion Directa
TRX-90036995,20250906,2025-09-06,PRD-19,CC-101,93.0,228114.76,85536.53,21214672.9,7954897.69,13259775.21,Canal Horeca
TRX-90059081,20240418,2024-04-18,PRD-28,CC-101,101.0,127818.57,53223.97,12909675.76,5375621.23,7534054.53,Supermercados
TRX-90017149,20231014,2023-10-14,PRD-09,CC-202,235.0,24160.3,11991.19,5677670.03,2817930.78,2859739.25,Distribuidor Mayorista
TRX-90029104,20211008,2021-10-08,PRD-16,CC-202,120.0,5348.55,2454.84,641825.54,294580.63,347244.91,Distribuidor Mayorista
TRX-90030168,20221205,2022-12-05,PRD-16,CC-202,34.0,10875.29,5309.19,369759.79,180512.6,189247.19,Distribuidor Mayorista
TRX-90011313,20211014,2021-10-14,PRD-06,CC-203,141.0,416.88,2799.21,58780.16,394689.16,-335909.0,Exportacion Directa
TRX-90057209,20211011,2021-10-11,PRD-27,CC-202,239.0,7045.89,3194.67,1683967.58,763525.33,920442.25,Distribuidor Mayorista
TRX-90048872,20210314,2021-03-14,PRD-25,CC-202,75.0,3716.71,1587.26,278753.38,119044.44,159708.94,Distribuidor Mayorista
TRX-90069758,20250617,2025-06-17,PRD-34,CC-202,154.0,225073.21,110210.02,34661273.99,16972342.4,17688931.59,Supermercados
TRX-90023520,20220918,2022-09-18,PRD-13,CC-101,117.0,14842.14,5631.32,1736530.42,658863.93,1077666.49,Canal Horeca
TRX-90067030,20250101,2025-01-01,PRD-33,CC-202,132.0,157296.51,59193.79,20763139.7,7813580.43,12949559.27,Supermercados
TRX-90007327,20220216,2022-02-16,PRD-04,CC-101,211.0,12644.08,5898.97,2667900.75,1244682.13,1423218.62,Supermercados
TRX-90015369,20240402,2024-04-02,PRD-08,CC-203,254.0,25949.4,77601.0,6591147.98,19710653.53,-13119505.55,Exportacion Directa
TRX-90011061,20210712,2021-07-12,PRD-06,CC-101,69.0,5384.8,2553.43,371551.36,176186.82,195364.54,Distribuidor Mayorista
TRX-90017684,20240906,2024-09-06,PRD-09,CC-101,115.0,71142.01,35625.82,8181330.78,4096969.17,4084361.61,Canal Horeca
TRX-90077068,20240509,2024-05-09,PRD-36,CC-202,83.0,143967.03,69325.06,11949263.29,5753979.88,6195283.41,Distribuidor Mayorista
TRX-90065951,20250425,2025-04-25,PRD-31,CC-101,232.0,163195.19,66279.73,37861284.59,15376896.61,22484387.98,Distribuidor Mayorista
TRX-90033934,20210716,2021-07-16,PRD-18,CC-202,61.0,6499.66,3090.92,396479.48,188545.83,207933.65,Supermercados
TRX-90027366,20220319,2022-03-19,PRD-15,CC-101,199.0,12786.37,4983.93,2544487.17,991802.78,1552684.39,Supermercados
TRX-90042796,20211205,2021-12-05,PRD-23,CC-203,74.0,500.33,2371.66,37024.13,175502.6,-138478.47,Exportacion Directa
TRX-90037941,20220115,2022-01-15,PRD-21,CC-101,27.0,5704.23,2728.46,154014.27,73668.53,80345.74,Canal Horeca
TRX-90068448,20230312,2023-03-12,PRD-34,CC-101,108.0,37288.51,17231.26,4027158.59,1860976.06,2166182.53,Canal Horeca
TRX-90020406,20211126,2021-11-26,PRD-12,CC-202,157.0,4598.33,2127.54,721937.06,334024.08,387912.98,Canal Horeca
TRX-90075604,20230112,2023-01-12,PRD-36,CC-202,64.0,29492.83,13279.67,1887541.29,849899.18,1037642.11,Distribuidor Mayorista
TRX-90061905,20230809,2023-08-09,PRD-29,CC-202,174.0,18537.33,8954.97,3225494.79,1558164.5,1667330.29,Distribuidor Mayorista
TRX-90024647,20220202,2022-02-02,PRD-14,CC-101,96.0,6657.83,2987.52,639151.69,286801.91,352349.78,Canal Horeca
TRX-90012375,20230413,2023-04-13,PRD-06,CC-203,125.0,1080.58,7619.19,135073.07,952399.07,-817326.0,Exportacion Directa
TRX-90016604,20221109,2022-11-09,PRD-09,CC-101,158.0,10634.06,5370.14,1680181.15,848482.34,831698.81,Supermercados
TRX-90064541,20240826,2024-08-26,PRD-30,CC-202,26.0,120144.3,46569.04,3123751.7,1210795.13,1912956.57,Canal Horeca
TRX-90050009,20211105,2021-11-05,PRD-25,CC-202,31.0,4583.22,2089.19,142079.94,64764.88,77315.06,Supermercados
TRX-90056480,20220511,2022-05-11,PRD-26,CC-101,254.0,11671.95,4333.19,2964674.88,1100630.93,1864043.95,Canal Horeca
TRX-90009385,20250312,2025-03-12,PRD-04,CC-202,174.0,161861.86,79596.91,28163963.03,13849861.96,14314101.07,Canal Horeca
TRX-90071366,20230124,2023-01-24,PRD-35,CC-202,109.0,33107.1,14442.99,3608673.46,1574285.78,2034387.68,Distribuidor Mayorista
TRX-90005430,20230324,2023-03-24,PRD-02,CC-202,132.0,24951.08,10711.87,3293543.08,1413966.82,1879576.26,Supermercados
TRX-90019910,20210423,2021-04-23,PRD-12,CC-203,28.0,470.83,1763.67,13183.35,49382.71,-36199.36,Exportacion Directa
TRX-90017917,20250115,2025-01-15,PRD-09,CC-203,164.0,5194.56,40112.52,851907.76,6578452.9,-5726545.14,Exportacion Directa
TRX-90005599,20231025,2023-10-25,PRD-02,CC-101,51.0,44670.3,18040.72,2278185.3,920076.79,1358108.51,Distribuidor Mayorista
TRX-90023615,20230722,2023-07-22,PRD-13,CC-202,74.0,27396.92,11223.62,2027372.39,830548.03,1196824.36,Canal Horeca
TRX-90011478,20220118,2022-01-18,PRD-06,CC-202,46.0,6396.37,3124.05,294232.87,143706.12,150526.75,Supermercados
TRX-90046789,20210505,2021-05-05,PRD-24,CC-202,189.0,7417.6,3045.62,1401926.92,575621.48,826305.44,Supermercados
TRX-90075509,20221225,2022-12-25,PRD-36,CC-101,40.0,27364.96,12943.29,1094598.34,517731.68,576866.66,Supermercados
TRX-90003836,20241010,2024-10-10,PRD-01,CC-202,59.0,69078.45,33237.72,4075628.7,1961025.44,2114603.26,Supermercados
TRX-90045542,20241027,2024-10-27,PRD-23,CC-101,170.0,59990.52,30023.65,10198388.8,5104021.0,5094367.8,Supermercados
TRX-90047377,20220920,2022-09-20,PRD-24,CC-202,231.0,15288.49,6332.5,3531641.26,1462808.22,2068833.04,Supermercados
TRX-90009241,20241107,2024-11-07,PRD-04,CC-202,140.0,148449.8,71508.14,20782972.65,10011139.66,10771832.99,Canal Horeca
TRX-90017261,20231210,2023-12-10,PRD-09,CC-101,87.0,36786.83,16930.22,3200454.11,1472929.54,1727524.57,Supermercados
TRX-90057803,20240608,2024-06-08,PRD-27,CC-202,154.0,75071.6,36100.68,11561026.76,5559504.44,6001522.32,Supermercados
TRX-90074630,20220416,2022-04-16,PRD-36,CC-202,140.0,16351.69,8030.28,2289237.12,1124238.59,1164998.53,Supermercados
TRX-90020915,20220814,2022-08-14,PRD-12,CC-101,116.0,7726.64,3515.4,896290.49,407786.46,488504.03,Supermercados
TRX-90013963,20250620,2025-06-20,PRD-06,CC-202,46.0,85795.45,44112.5,3946590.52,2029174.95,1917415.57,Canal Horeca
TRX-90052896,20231005,2023-10-05,PRD-25,CC-101,96.0,19409.81,9639.99,1863342.14,925439.42,937902.72,Distribuidor Mayorista
TRX-90008892,20240611,2024-06-11,PRD-04,CC-101,131.0,120573.19,60024.66,15795087.32,7863230.49,7931856.83,Supermercados
TRX-90012221,20230105,2023-01-05,PRD-06,CC-203,44.0,910.6,6180.89,40066.31,271959.15,-231892.84,Exportacion Directa
TRX-90036057,20220206,2022-02-06,PRD-19,CC-101,122.0,16075.8,5991.74,1961247.36,730992.36,1230255.0,Supermercados
TRX-90048007,20240516,2024-05-16,PRD-24,CC-101,165.0,98641.0,39269.46,16275764.89,6479461.25,9796303.64,Supermercados
TRX-90015685,20210613,2021-06-13,PRD-09,CC-202,43.0,5005.65,2260.24,215242.87,97190.27,118052.6,Distribuidor Mayorista
TRX-90034232,20220416,2022-04-16,PRD-18,CC-101,160.0,9107.27,4289.53,1457163.74,686324.25,770839.49,Distribuidor Mayorista
TRX-90044001,20230411,2023-04-11,PRD-23,CC-202,100.0,13351.27,6119.17,1335126.86,611917.35,723209.51,Canal Horeca
TRX-90016071,20220120,2022-01-20,PRD-09,CC-101,248.0,6494.03,2936.89,1610518.59,728347.61,882170.98,Supermercados
TRX-90069485,20241218,2024-12-18,PRD-34,CC-202,137.0,190487.65,94269.51,26096808.04,12914922.96,13181885.08,Supermercados
TRX-90025803,20231209,2023-12-09,PRD-14,CC-202,196.0,34279.03,16567.27,6718689.99,3247184.41,3471505.58,Supermercados
TRX-90020287,20210910,2021-09-10,PRD-12,CC-101,59.0,4238.73,2087.74,250085.02,123176.52,126908.5,Canal Horeca
TRX-90060697,20220411,2022-04-11,PRD-29,CC-202,37.0,6930.43,3076.06,256425.96,113814.35,142611.61,Canal Horeca
TRX-90051822,20230113,2023-01-13,PRD-25,CC-101,205.0,9179.26,4407.99,1881748.9,903638.49,978110.41,Distribuidor Mayorista
TRX-90050065,20211121,2021-11-21,PRD-25,CC-202,96.0,4292.22,2086.56,412052.95,200310.21,211742.74,Supermercados
TRX-90061652,20230519,2023-05-19,PRD-29,CC-202,167.0,14723.32,7010.4,2458794.44,1170736.07,1288058.37,Supermercados
TRX-90042769,20211213,2021-12-13,PRD-23,CC-202,146.0,5249.18,2390.59,766380.15,349025.63,417354.52,Canal Horeca
TRX-90040266,20241224,2024-12-24,PRD-21,CC-202,35.0,72914.0,32871.44,2551989.92,1150500.5,1401489.42,Supermercados
TRX-90013981,20250719,2025-07-19,PRD-06,CC-101,131.0,89804.08,46180.52,11764334.46,6049648.12,5714686.34,Distribuidor Mayorista
TRX-90051133,20220821,2022-08-21,PRD-25,CC-101,86.0,6921.53,3379.2,595251.44,290611.3,304640.14,Distribuidor Mayorista
TRX-90062019,20230915,2023-09-15,PRD-29,CC-202,174.0,19909.41,9911.21,3464238.0,1724550.19,1739687.81,Supermercados
TRX-90052170,20230408,2023-04-08,PRD-25,CC-101,115.0,11037.17,5798.53,1269274.93,666831.01,602443.92,Supermercados
TRX-90015077,20250411,2025-04-11,PRD-07,CC-203,203.0,7953.19,67701.4,1614498.53,13743385.13,-12128886.6,Exportacion Directa
TRX-90020618,20220305,2022-03-05,PRD-12,CC-202,249.0,5529.3,2605.48,1376795.48,648764.05,728031.43,Canal Horeca
TRX-90022766,20250420,2025-04-20,PRD-12,CC-101,117.0,64304.94,33046.75,7523678.2,3866469.98,3657208.22,Canal Horeca
TRX-90004823,20210609,2021-06-09,PRD-02,CC-101,158.0,9501.02,3394.69,1501161.67,536360.96,964800.71,Canal Horeca
TRX-90021514,20230615,2023-06-15,PRD-12,CC-101,81.0,14381.49,6745.43,1164900.61,546379.9,618520.71,Canal Horeca
TRX-90071422,20230208,2023-02-08,PRD-35,CC-101,76.0,35141.18,15716.11,2670729.64,1194424.29,1476305.35,Distribuidor Mayorista
TRX-90078451,20250706,2025-07-06,PRD-36,CC-202,240.0,198747.66,103315.51,47699437.24,24795722.71,22903714.53,Supermercados
TRX-90007753,20220926,2022-09-26,PRD-04,CC-202,115.0,19140.1,9291.01,2201111.36,1068466.44,1132644.92,Canal Horeca
TRX-90070794,20220225,2022-02-25,PRD-35,CC-202,73.0,18192.81,7768.79,1328075.24,567122.01,760953.23,Supermercados
TRX-90021228,20230122,2023-01-22,PRD-12,CC-101,50.0,9692.3,4643.23,484615.16,232161.44,252453.72,Supermercados
TRX-90076782,20240207,2024-02-07,PRD-36,CC-101,202.0,112439.56,53622.91,22712790.5,10831828.2,11880962.3,Distribuidor Mayorista
TRX-90021730,20230919,2023-09-19,PRD-12,CC-101,49.0,17364.77,8673.44,850873.74,424998.39,425875.35,Distribuidor Mayorista
TRX-90076101,20230708,2023-07-08,PRD-36,CC-202,191.0,45577.01,19618.41,8705209.76,3747116.74,4958093.02,Canal Horeca
TRX-90048309,20250109,2025-01-09,PRD-24,CC-101,223.0,128353.46,50926.6,28622821.86,11356631.55,17266190.31,Distribuidor Mayorista
